state_id,soc,soc_regime,load_regime,transition_regime,fc_power_regime,winner_action_id,winner_action_name,best_reward,second_action_id,second_reward,first_second_reward_gap
197,0.45,below_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.2794580315420529,1,0.24737988312851103,0.03207814841354187
198,0.49,below_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.8880164538963303,0,0.8365255165861819,0.05149093731014842
199,0.5,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.9924610432354366,2,0.9785932820746346,0.013867761160802017
200,0.55,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.9925008825921298,2,0.9786109894346217,0.013889893157508104
201,0.6,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.9925008825921298,2,0.9786109894346217,0.013889893157508104
202,0.61,above_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.8919218769287596,0,0.8423128651324747,0.04960901179628485
203,0.65,above_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.28139935618955386,1,0.24912601733871342,0.03227333885084044
204,0.45,below_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.2797850845358397,1,0.24769165294053203,0.0320934315953077
205,0.49,below_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.8889007307249811,0,0.8377310451100086,0.05116968561497248
206,0.5,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9927803721432364,2,0.9789335839776406,0.013846788165595814
207,0.55,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9927993796910888,2,0.9789420147015754,0.013857364989513399
208,0.6,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9927993796910888,2,0.9789420147015754,0.013857364989513399
209,0.61,above_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.8915960598160267,0,0.8417294538090251,0.04986660600700166
210,0.65,above_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.28112489139689695,1,0.24890480206845142,0.03222008932844553
211,0.45,below_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.28299618198519866,1,0.2539073075717504,0.029088874413448262
212,0.49,below_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.9000852758213918,0,0.8503757715058313,0.04970950431556043
213,0.5,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9939766641135821,2,0.9860930093837056,0.00788365472987651
214,0.55,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9939766641135821,2,0.9860930093837056,0.00788365472987651
215,0.6,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9938190945612371,2,0.9860209701371595,0.007798124424077568
216,0.61,above_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.8921575902782151,0,0.8386903158075393,0.053467274470675785
217,0.65,above_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.27909741236009944,1,0.25038116089843404,0.0287162514616654
218,0.45,below_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.283163112119083,1,0.2542890093879374,0.0288741027311456
219,0.49,below_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.900608690607118,0,0.8509382909395027,0.04967039966761533
220,0.5,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9938607934388275,2,0.9863823908184964,0.007478402620331059
221,0.55,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9938607934388275,2,0.9863823908184964,0.007478402620331059
222,0.6,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9936794318981141,2,0.9862994320352305,0.007379999862883624
223,0.61,above_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.8920994678515604,0,0.8383972537361826,0.05370221411537779
224,0.65,above_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.2789798033208009,1,0.2504966858164646,0.028483117504336297
225,0.45,below_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.28132004812005446,1,0.25369820343263855,0.02762184468741591
226,0.49,below_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.9004876009063215,1,0.853242160345215,0.047245440561106467
227,0.5,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.9972652000718389,0,0.9917857941605616,0.00547940591127738
228,0.55,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.997266594008702,0,0.9917868289622718,0.005479765046430218
229,0.6,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.997266594008702,0,0.9917868289622718,0.005479765046430218
230,0.61,above_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.9012201371676175,1,0.8540407448252602,0.04717939234235735
231,0.65,above_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.2816776861014787,1,0.2540513694475424,0.027626316653936278
232,0.45,below_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.28017746503747715,1,0.25134292067749137,0.02883454435998578
233,0.49,below_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.8954513432891484,0,0.8430834349198709,0.052367908369277516
234,0.5,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.9955026855339697,2,0.9876772174193836,0.007825468114586065
235,0.55,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.9955442258214887,2,0.9876959717857476,0.007848254035741076
236,0.6,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.9955442258214887,2,0.9876959717857476,0.007848254035741076
237,0.61,above_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.8995010700390382,0,0.8490743738882965,0.05042669615074169
238,0.65,above_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.2821648783994872,1,0.2531779441058463,0.028986934293640854
239,0.45,below_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.2819065248247385,1,0.25299724206841995,0.028909282756318544
240,0.49,below_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.899300944740496,0,0.8485981471025895,0.05070279763790653
241,0.5,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9959018813017052,2,0.9881771173164662,0.007724763985239025
242,0.55,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9959018813017052,2,0.9881771173164662,0.007724763985239025
243,0.6,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9958818424586329,2,0.9881678823595048,0.007713960099128059
244,0.61,above_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.8964570624584229,0,0.8444105706429578,0.05204649181546517
245,0.65,above_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.28051175267560946,1,0.2517509206463085,0.028760832029300964
246,0.45,below_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.28187392368868425,1,0.2516992613062559,0.03017466238242833
247,0.49,below_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.8967958047578831,0,0.8466337379894638,0.05016206676841928
248,0.5,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9945094654011071,2,0.9845078412786269,0.01000162412248018
249,0.55,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9945094654011071,2,0.9845078412786269,0.01000162412248018
250,0.6,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9944711779651962,2,0.9844903292857208,0.009980848679475463
251,0.61,above_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.8928917416591522,0,0.8408795926881896,0.052012148970962624
252,0.65,above_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.2799502552169279,1,0.24998923069173914,0.029961024525188756
253,0.45,below_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.2794327062649072,1,0.24735545680768342,0.03207724945722376
254,0.49,below_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.8879448766875473,0,0.8364290167333689,0.0515158599541784
255,0.5,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.9924318918789791,2,0.9785622197197198,0.013869672159259272
256,0.55,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.9924736406092577,2,0.9785807735737375,0.013892867035520173
257,0.6,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.9924736406092577,2,0.9785807735737375,0.013892867035520173
258,0.61,above_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.8919424743369846,0,0.842352612568553,0.04958986176843161
259,0.65,above_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.2814198829048576,1,0.24914220612208982,0.03227767678276777
260,0.45,below_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.27939892835646063,1,0.24732281656157076,0.03207611179488987
261,0.49,below_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.8878487398469683,0,0.8362996300660621,0.05154910978090621
262,0.5,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.9923920521857458,2,0.9785197715772582,0.013872280608487553
263,0.55,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.992436410191289,2,0.9785394821283763,0.013896928062912761
264,0.6,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.992436410191289,2,0.9785394821283763,0.013896928062912761
265,0.61,above_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.8919689438923951,0,0.8424044506888969,0.049564493203498206
266,0.65,above_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.28144710353676905,1,0.24916359442542113,0.03228350911134792
267,0.45,below_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.2797647051896486,1,0.24767243164449962,0.03209227354514896
268,0.49,below_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.8888478713821213,0,0.8376582046613823,0.05118966672073899
269,0.5,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9927636496548865,2,0.9789157781420053,0.013847871512881249
270,0.55,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9927837442506007,2,0.9789246943755465,0.013859049875054152
271,0.6,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9927837442506007,2,0.9789246943755465,0.013859049875054152
272,0.61,above_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.8916197008021396,0,0.8417697185395673,0.04984998226257231
273,0.65,above_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.2811425176589017,1,0.24891926455061053,0.03222325310829116
274,0.45,below_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.28315723706452267,1,0.25403517367581596,0.02912206338870671
275,0.49,below_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.9000586299693841,0,0.8504869897070159,0.049571640262368266
276,0.5,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9934988696263399,2,0.9855803904180642,0.007918479208275708
277,0.55,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9934988696263399,2,0.9855803904180642,0.007918479208275708
278,0.6,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9933071213414625,2,0.9854927654324317,0.00781435590903079
279,0.61,above_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.8913192399632806,0,0.8376063488362068,0.05371289112707378
280,0.65,above_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.27885637721796297,1,0.2501433812543893,0.028712995963573684
281,0.45,below_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.28305598061864573,1,0.2542332821005388,0.028822698518106926
282,0.49,below_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.9006871800101722,0,0.8509122906492705,0.049774889360901686
283,0.5,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9942171468695864,2,0.9868145268896135,0.007402619979972935
284,0.55,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9942171468695864,2,0.9868145268896135,0.007402619979972935
285,0.6,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9940594292709981,2,0.9867423524145729,0.007317076856425242
286,0.61,above_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.8927473168318237,0,0.8392096980347374,0.053537618797086295
287,0.65,above_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.27915478347387407,1,0.25069717600533764,0.028457607468536428
288,0.45,below_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.2813161073905086,1,0.25368149304372356,0.027634614346785047
289,0.49,below_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.9004561066741019,1,0.8530622500549453,0.04739385661915663
290,0.5,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.9972532167405163,0,0.9917502741312448,0.005502942609271422
291,0.55,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.9972546272601098,0,0.991751321317505,0.005503305942604841
292,0.6,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.9972546272601098,0,0.991751321317505,0.005503305942604841
293,0.61,above_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.9011930395759901,1,0.8538650438824799,0.047327995693510205
294,0.65,above_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.28167590798545455,1,0.25403662453840614,0.027639283447048413
295,0.45,below_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.2799235880629413,1,0.25108679682914326,0.028836791233798065
296,0.49,below_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.8946983773566141,0,0.8420804898709818,0.05261788748563223
297,0.5,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.995177110128101,2,0.9873207568989747,0.007856353229126256
298,0.55,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.9952396580854377,2,0.9873490372917697,0.00789062079366798
299,0.6,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.9952396580854377,2,0.9873490372917697,0.00789062079366798
300,0.61,above_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.8996700103726252,0,0.8494317125571748,0.05023829781545042
301,0.65,above_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.28236453772315484,1,0.25333444659787896,0.02903009112527588
302,0.45,below_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.2821042331036964,1,0.2531535775122351,0.028950655591461316
303,0.49,below_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.899524600589311,0,0.849014741888775,0.05050985870053604
304,0.5,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9956840994899798,2,0.9879144505053786,0.007769648984601196
305,0.55,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9956840994899798,2,0.9879144505053786,0.007769648984601196
306,0.6,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9956494570867642,2,0.9878985323483214,0.007750924738442855
307,0.61,above_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.8957918994567462,0,0.8435151455826644,0.052276753874081816
308,0.65,above_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.2802729150350154,1,0.25150971280621426,0.028763202228801132
309,0.45,below_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.28187352628285944,1,0.25169086446342315,0.030182661819436296
310,0.49,below_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.8967794698842309,0,0.8466206435861329,0.05015882629809798
311,0.5,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9945005520459564,2,0.9844845003856316,0.01001605166032482
312,0.55,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9945005520459564,2,0.9844845003856316,0.01001605166032482
313,0.6,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9944621445173754,2,0.9844669341884438,0.00999521032893158
314,0.61,above_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.8928694461835148,0,0.8408576875439903,0.05201175863952456
315,0.65,above_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.2799468636692705,1,0.24997824799563326,0.02996861567363726
316,0.45,below_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.2795521180602508,1,0.24747027973043395,0.03208183832981687
317,0.49,below_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.8882785494362214,0,0.8368801490626646,0.05139840037355681
318,0.5,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.9925638760946901,2,0.9787028742397574,0.013861001854932664
319,0.55,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.9925969792035819,2,0.9787175946856175,0.013879384517964444
320,0.6,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.9925969792035819,2,0.9787175946856175,0.013879384517964444
321,0.61,above_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.8918396398423287,0,0.8421584982478234,0.04968114159450532
322,0.65,above_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.2813222009495412,1,0.249064712898222,0.0322574880513192
323,0.45,below_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.2794730959917219,1,0.24739439402124627,0.032078701970475604
324,0.49,below_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.8880588252586468,0,0.8365827100736405,0.05147611518500628
325,0.5,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.9924780895043763,2,0.9786114467826119,0.01386664272176441
326,0.55,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.9925168123054008,2,0.9786286591064421,0.013888153198958642
327,0.6,inside_soft_range,load_high,rapid_rise,near_saturation_ge590,3,soc_protection,0.9925168123054008,2,0.9786286591064421,0.013888153198958642
328,0.61,above_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.891909317351623,0,0.8422888613520962,0.0496204559995268
329,0.65,above_soft_range,load_high,rapid_rise,near_saturation_ge590,2,fc_smoothing,0.2813870979153676,1,0.24911632516225607,0.03227077275311152
330,0.45,below_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.2797883902309585,1,0.24769476812911162,0.03209362210184685
331,0.49,below_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.8889092759712773,0,0.8377428309360555,0.05116644503522183
332,0.5,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9927830437882916,2,0.978936428352877,0.013846615435414655
333,0.55,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9928018776655728,2,0.9789447815184918,0.013857096147080972
334,0.6,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9928018776655728,2,0.9789447815184918,0.013857096147080972
335,0.61,above_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.8915921820038932,0,0.8417228721303344,0.049869309873558865
336,0.65,above_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.281122025516628,1,0.24890244739345668,0.03221957812317133
337,0.45,below_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.2829526560103229,1,0.25387248893884706,0.029080167071475815
338,0.49,below_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.9000853864259254,0,0.8503381215394743,0.04974726488645109
339,0.5,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9940960950124358,2,0.986221417336206,0.007874677676229735
340,0.55,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9940960950124358,2,0.986221417336206,0.007874677676229735
341,0.6,inside_soft_range,load_low,rapid_fall,medium_150_450,3,soc_protection,0.9939470654349005,2,0.9861532731646908,0.0077937922702097095
342,0.61,above_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.8923741311179646,0,0.8389714614175118,0.05340266970045282
343,0.65,above_soft_range,load_low,rapid_fall,medium_150_450,2,fc_smoothing,0.2791609655969565,1,0.25044373936130465,0.02871722623565187
344,0.45,below_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.2831885162168775,1,0.25430153746225087,0.028886978754626647
345,0.49,below_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.9005857519926521,0,0.8509401457883694,0.04964560620428271
346,0.5,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9937712321195127,2,0.9862736735764133,0.007497558543099414
347,0.55,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9937712321195127,2,0.9862736735764133,0.007497558543099414
348,0.6,inside_soft_range,load_low,rapid_rise,medium_150_450,3,soc_protection,0.9935839360051054,2,0.9861880087031171,0.007395927301988348
349,0.61,above_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.8919396717069846,0,0.8381976189551601,0.05374205275182453
350,0.65,above_soft_range,load_low,rapid_rise,medium_150_450,2,fc_smoothing,0.27893732166852525,1,0.25044760089164486,0.02848972077688039
351,0.45,below_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.2813212752270265,1,0.25370260248655035,0.027618672740476136
352,0.49,below_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.9004959990685457,1,0.8532876654014431,0.04720833366710264
353,0.5,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.9972682463263296,0,0.991794734048246,0.00547351227808357
354,0.55,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.9972696325024228,0,0.9917957630406208,0.005473869461802061
355,0.6,inside_soft_range,load_low,stable,medium_150_450,3,soc_protection,0.9972696325024228,0,0.9917957630406208,0.005473869461802061
356,0.61,above_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.9012264581712432,1,0.8540842032880307,0.04714225488321255
357,0.65,above_soft_range,load_low,stable,medium_150_450,2,fc_smoothing,0.2816778950935164,1,0.2540548376229237,0.027623057470592682
358,0.45,below_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.28022220661350167,1,0.25138798055130557,0.0288342260621961
359,0.49,below_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.895580170217468,0,0.8432561176792791,0.05232405253818895
360,0.5,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.9955540818198505,2,0.9877341274337273,0.007819954386123151
361,0.55,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.9955923276351663,2,0.9877513885634666,0.007840939071699693
362,0.6,inside_soft_range,load_medium,rapid_fall,medium_150_450,3,soc_protection,0.9955923276351663,2,0.9877513885634666,0.007840939071699693
363,0.61,above_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.8994654942354542,0,0.8490044300620507,0.05046106417340346
364,0.65,above_soft_range,load_medium,rapid_fall,medium_150_450,2,fc_smoothing,0.28212880070208846,1,0.25314945482278495,0.02897934587930351
365,0.45,below_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.281873757452167,1,0.2529715256249847,0.028902231827182268
366,0.49,below_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.8992604649665547,0,0.8485252746937902,0.05073519027276441
367,0.5,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9959327250198525,2,0.9882157644806067,0.007716960539245865
368,0.55,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9959327250198525,2,0.9882157644806067,0.007716960539245865
369,0.6,inside_soft_range,load_medium,rapid_rise,medium_150_450,3,soc_protection,0.9959147023849164,2,0.9882074531858704,0.0077072491990459735
370,0.61,above_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.8965624314354226,0,0.8445530190951004,0.05200941234032219
371,0.65,above_soft_range,load_medium,rapid_rise,medium_150_450,2,fc_smoothing,0.2805505829295401,1,0.25179041662405033,0.028760166305489776
372,0.45,below_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.28187390278902175,1,0.25170128987182894,0.03017261291719281
373,0.49,below_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.8967998165592551,0,0.8466368136954885,0.050163002863766626
374,0.5,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9945118784317125,2,0.9845139298381614,0.009997948593551076
375,0.55,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9945118784317125,2,0.9845139298381614,0.009997948593551076
376,0.6,inside_soft_range,load_medium,stable,medium_150_450,3,soc_protection,0.9944736322042078,2,0.9844964364875173,0.009977195716690535
377,0.61,above_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.892897811952477,0,0.840885710206842,0.052012101745634975
378,0.65,above_soft_range,load_medium,stable,medium_150_450,2,fc_smoothing,0.279951263498057,1,0.24999215846196549,0.029959105036091505
379,0.45,below_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.2794118733936021,1,0.24733533385057108,0.032076539543030996
380,0.49,below_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.8878856734259143,0,0.8363493074697533,0.05153636595616096
381,0.5,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.992407449328641,2,0.9785361764033049,0.013871272925336076
382,0.55,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.9924507989313683,2,0.978555439939091,0.01389535899227734
383,0.6,inside_soft_range,load_high,rapid_fall,near_saturation_ge590,3,soc_protection,0.9924507989313683,2,0.978555439939091,0.01389535899227734
384,0.61,above_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.8919589346065764,0,0.842384742453105,0.049574192153471364
385,0.65,above_soft_range,load_high,rapid_fall,near_saturation_ge590,2,fc_smoothing,0.2814366926521216,1,0.24915542498770504,0.03228126766441658
386,0.45,below_soft_range,load_high,rapid_rise,medium_150_450,2,fc_smoothing,0.2761182412401018,1,0.24758607672077584,0.02853216451932597
387,0.49,below_soft_range,load_high,rapid_rise,medium_150_450,2,fc_smoothing,0.8805222440404188,0,0.8238334330710706,0.05668881096934819
388,0.5,inside_soft_range,load_high,rapid_rise,medium_150_450,3,soc_protection,0.9849878053176114,2,0.9774913994677574,0.007496405849854004
389,0.55,inside_soft_range,load_high,rapid_rise,medium_150_450,3,soc_protection,0.9857475054132501,2,0.9778366517489324,0.007910853664317652
390,0.6,inside_soft_range,load_high,rapid_rise,medium_150_450,3,soc_protection,0.9857475054132501,2,0.9778366517489324,0.007910853664317652
391,0.61,above_soft_range,load_high,rapid_rise,medium_150_450,2,fc_smoothing,0.8977516698292068,0,0.8491758172819187,0.048575852547288134
392,0.65,above_soft_range,load_high,rapid_rise,medium_150_450,2,fc_smoothing,0.2846847437649686,1,0.25540799605479814,0.02927674771017047
393,0.45,below_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.27975817390871516,1,0.24766626554505639,0.03209190836365877
394,0.49,below_soft_range,load_high,stable,near_saturation_ge590,2,fc_smoothing,0.8888308659013052,0,0.8376347943789835,0.05119607152232175
395,0.5,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.992758198833818,2,0.9789099734142428,0.0138482254195752
396,0.55,inside_soft_range,load_high,stable,near_saturation_ge590,3,soc_protection,0.9927786477609347,2,0.978919047922043,0.013859599838891734
