action_id,action_name,battery_charge_energy_kwh,battery_discharge_energy_kwh,battery_throughput_kwh,completed,episode_reward,expected_steps,fc_max_step_kw,fc_variation_rms_kw,final_soc,first_failure_decision_index,first_failure_solve_ms,mean_reward_per_step,mean_solve_ms,minimum_soc,p99_solve_ms,q_batt,q_fc_var,q_h2,q_soc,solved_inaccurate_steps,solver_status,solver_status_class,split,successful_steps,total_h2_kg,voyage_id,weighted_batt,weighted_fc_var,weighted_h2,weighted_soc
4,fc_smoothing,195.7847387512617,93.08831482886167,288.8730535801234,True,-392893.34963588783,7169,0.49498843981496066,0.21453757601894238,0.7145776024397457,,,-54.804484535623914,0.05771948705617147,0.4056860631699894,0.12463205493986604,0.1,40.0,0.25,12.0,0,solved,solved,train,7169,16.580745701683117,voyage_027,351.81038281824465,2.864262651529121,468.94151042568103,392069.7334799765
0,candidate_C,102.38283714067575,71.11253281822339,173.49536995889912,True,-115684.9082376132,10769,0.4497126548783399,0.18184628336040856,0.6001126671834214,,,-10.742400244926474,0.04906751739018773,0.4503331423240116,0.08463198319077489,0.4,20.0,0.25,12.0,0,solved,solved,train,10769,31.963163918114414,voyage_028,99.92259900924229,3.0912331088854472,903.9915716349768,114677.90283387626
1,hydrogen_economy,83.52406410999335,91.78649482707083,175.31055893706417,True,-173384.78880536533,10769,0.5696509155722822,0.20461224627828525,0.5367589251328926,,,-16.10036111109345,0.0506777318753354,0.4296179560536013,0.09003202430903909,0.25,8.0,0.4,8.0,0,solved,solved,train,10769,29.664682819091695,voyage_028,106.85497589402358,3.9136874915013427,838.9852554141497,172435.0348865622
2,soc_regulation,62.78786972674198,43.45938121749241,106.2472509442344,True,-22389.528659942243,10769,1.002596833704132,0.2397534306014154,0.5809751418417506,,,-2.0790722128277688,0.05227957087858566,0.5150392583649971,0.09262812323868264,0.45,15.0,0.25,36.0,0,solved,solved,train,10769,31.073010840665034,voyage_028,50.04533696718556,5.373441908919755,878.8160013584883,21455.293879709214
3,fast_fc_response,11.661484880497786,20.078946614844895,31.740431495342683,True,-12425.857919294962,10769,5.267333141878851,0.6826167687462218,0.5365104779898258,,,-1.1538543893857334,0.049787790001951084,0.5296204366471959,0.09453194215893743,0.8,1.0,0.15,12.0,0,solved,solved,train,10769,29.445893651626072,voyage_028,6.778996010807428,43.55888990340235,832.7973960438837,11542.722637336861
4,fc_smoothing,226.32794067155623,113.84532254618668,340.17326321774294,True,-713888.1841979083,10769,0.5358323607219901,0.1970510627263602,0.7302606059701432,,,-66.29103762632633,0.05859944306359654,0.36755557284265084,0.10619211010634881,0.1,40.0,0.25,12.0,0,solved,solved,train,10769,36.86354376867428,voyage_028,330.7088039062362,3.629781315209896,1042.5855510690267,712511.2600615812
0,candidate_C,88.2304727448161,92.45456983808238,180.6850425828985,True,-67799.20168626861,10769,0.4262771608044602,0.17522639637982929,0.5432306136325846,,,-6.295775066047787,0.054732677696708774,0.4491045436669893,0.10413201525807378,0.4,20.0,0.25,12.0,0,solved,solved,train,10769,18.330229120998116,voyage_029,149.50475390606994,2.870264747253318,518.4209133354643,67128.4057542861
1,hydrogen_economy,70.58009329926797,96.48053803881434,167.06063133808235,True,-142160.8026673298,10769,0.4717646482096143,0.17111062813771422,0.5084928770199565,,,-13.200928839012887,0.050545520089412425,0.43852956298565865,0.0930919684469698,0.25,8.0,0.4,8.0,0,solved,solved,train,10769,16.856275116795707,voyage_029,123.15994801211747,2.737013055618502,476.7341141127709,141558.1715921494
2,soc_regulation,71.76722835997217,61.23187520405362,132.99910356402577,True,-13975.390537673466,10769,1.0553798202669782,0.26930719084046534,0.5668835787755079,,,-1.2977426444120592,0.05398754818142373,0.4964077272222111,0.09669192135333997,0.45,15.0,0.25,36.0,0,solved,solved,train,10769,18.96455048178549,voyage_029,90.27738312478365,6.779829892016865,536.3609760066372,13341.972348650113
3,fast_fc_response,9.643189372468257,18.2622168836157,27.90540625608396,True,-9086.252148063446,10769,5.687273578563719,0.7155295193361813,0.5361874559116286,,,-0.8437414939236183,0.04927202111269391,0.5287716064087786,0.09072391316294649,0.8,1.0,0.15,12.0,0,solved,solved,train,10769,17.74858520973052,voyage_029,7.898746950448073,47.86058565593344,501.97068973351946,8528.522125723519
4,fc_smoothing,190.80781454461288,107.68664128896295,298.4944558335758,True,-474773.1496375649,10769,0.41416245006844576,0.1805079698108754,0.6832070084225177,,,-44.087022902550366,0.05809469906962098,0.3811092697423556,0.09835201315581767,0.1,40.0,0.25,12.0,0,solved,solved,train,10769,23.42403639768702,voyage_029,317.19095033133107,3.0459001427301353,662.4854639367991,473790.4273231506
0,candidate_C,204.03722537985323,187.28162509272335,391.3188504725765,True,-137610.9650372582,25170,0.3879057172919147,0.12393622194047549,0.5768519235370614,,,-5.467261225159245,0.0506866346348342,0.46736743381893897,0.09513094555586589,0.4,20.0,0.25,12.0,0,solved,solved,train,25170,61.58822044205457,voyage_030,205.86265478084144,3.3560408813409657,1741.8561045535694,135659.89023704908
1,hydrogen_economy,159.28023065380404,179.27333802368193,338.553568677486,True,-464445.9281576908,25170,0.688313477167128,0.14399804289215384,0.5179597638303268,,,-18.452361071024665,0.04954967081856114,0.44419409655729664,0.08819997310638428,0.25,8.0,0.4,8.0,0,solved,solved,train,25170,59.543142582995884,voyage_030,183.87383887465285,4.530476849825669,1684.016613048201,462573.5072289191
2,soc_regulation,206.44244001468303,197.9202265243971,404.36266653908007,True,-29546.191881985902,25170,1.1398250390669205,0.2496278422427133,0.5636573934139233,,,-1.1738653906231984,0.05388449419424512,0.4971181444340019,0.0960999890230596,0.45,15.0,0.25,36.0,0,solved,solved,train,25170,61.288969147848,voyage_030,222.2833116791026,13.614972922783773,1733.3925917280872,27576.90100565322
3,fast_fc_response,34.10068546105455,42.849950198314794,76.95063565936934,True,-33952.61193002726,25170,6.9888096066285925,0.6235772295647614,0.5359787424082345,,,-1.3489317413598436,0.04978919763267514,0.514714673674214,0.09449997683987021,0.8,1.0,0.15,12.0,0,solved,solved,train,25170,60.11919224069879,voyage_030,19.496273409649053,84.95936012327199,1700.3086183309126,32147.847678163573
4,fc_smoothing,283.78701487271246,266.7669578366477,550.5539727093601,True,-282924.2872491459,25170,0.2416908198431429,0.1045011259349017,0.5772757324295945,,,-11.240535846211598,0.05480918648845509,0.4284591556704226,0.09536191122606423,0.1,40.0,0.25,12.0,0,solved,solved,train,25170,62.25677948180187,voyage_030,291.21520847687907,2.386012287727753,1760.76448729754,280869.9215410713
0,candidate_C,416.6441129089498,406.76582182083,823.4099347297797,True,-623689.4865481063,32370,0.7162701414405319,0.17019766508283138,0.565830594692506,,,-19.26751580315435,0.049241247926693404,0.35629963251865254,0.08983102161437286,0.4,20.0,0.25,12.0,0,solved,solved,train,32370,85.6732473852867,voyage_031,766.8811424085623,8.139494158963464,2423.035896862724,620491.4300146439
1,hydrogen_economy,345.64939724188656,373.7653000239214,719.4146972658077,True,-1020560.545990818,32370,0.8271414798212504,0.20988772346604817,0.5049424634903352,,,-31.527974852975532,0.050723809580001285,0.32556062812693076,0.08976210141554501,0.25,8.0,0.4,8.0,0,solved,solved,train,32370,83.92824011065665,voyage_031,621.368669295883,12.378393781833578,2373.6830895890453,1017553.1158381669
2,soc_regulation,343.22355543897174,343.4835301070043,686.7070855459759,True,-232024.81274877256,32370,1.4574874092704704,0.29504422724671775,0.5495833739294397,,,-7.167896594030663,0.056709360965988796,0.4112562347112214,0.09503098903223885,0.45,15.0,0.25,36.0,0,solved,solved,train,32370,85.73281372997695,voyage_031,593.0171542015249,24.46045120263277,2424.720569684641,228982.61457367157
3,fast_fc_response,123.9191278651885,132.9975674311426,256.91669529633106,True,-205509.9703241281,32370,6.760184362397183,0.6655324487574389,0.5354512186443058,,,-6.348778817551069,0.04903448279227764,0.4050698014864828,0.0884619751013818,0.8,1.0,0.15,12.0,0,solved,solved,train,32370,84.64152963084986,voyage_031,122.81668899829805,124.45968284808589,2393.856552834985,202868.83739944655
4,fc_smoothing,520.6360665366758,476.1774597050363,996.8135262417121,True,-1360629.2445578123,32370,0.5465222104464686,0.11909254929541818,0.6212477673583968,,,-42.033649816429175,0.05629568718659186,0.34379142154955306,0.10419993428513408,0.1,40.0,0.25,12.0,0,solved,solved,train,32370,87.4128157052465,voyage_031,1028.0862637765451,3.9852851786975214,2472.234878026056,1357124.9381308148
0,candidate_C,298.75901662353095,305.32234415263247,604.0813607761635,True,-261879.56394888106,35970,0.8365790808866223,0.15762095796445247,0.5394818469084951,,,-7.280499414758995,0.049001055620486435,0.39053015884847936,0.08783109486103034,0.4,20.0,0.25,12.0,0,solved,solved,train,35970,53.16857630386545,voyage_032,528.4228036291593,7.75739460967927,1503.7292608973078,259839.65448982152
1,hydrogen_economy,257.4662134185318,291.84910183508396,549.3153152536157,True,-737289.0574796874,35970,1.071532247573316,0.18479711690829595,0.4948992172811679,,,-20.497332707247356,0.05059978625125311,0.37532594817153614,0.091030958574265,0.25,8.0,0.4,8.0,0,solved,solved,train,35970,51.404521772172004,voyage_032,447.69125471170815,10.662973783001402,1453.837753515849,735376.8654976756
2,soc_regulation,293.7350617926783,294.28384914253644,588.0189109352149,True,-61020.6939915953,35970,1.2424024924753212,0.2733677054592352,0.54912053309318,,,-1.6964329716873867,0.054735993540024785,0.4649698661260473,0.09860005229711533,0.45,15.0,0.25,36.0,0,solved,solved,train,35970,53.48672914282793,voyage_032,468.4618056141381,23.33363358418461,1512.7273527523994,59016.17119968526
3,fast_fc_response,76.84451616979828,85.89799494216446,162.74251111196273,True,-56650.60473949778,35970,8.97642104636833,0.7342032941432611,0.5354912199160756,,,-1.5749403597302691,0.04944868438481282,0.4895100785254132,0.09029987268149853,0.8,1.0,0.15,12.0,0,solved,solved,train,35970,52.50082380340073,voyage_032,65.3662596127214,168.31414533329368,1484.8436889337877,54932.08064561765
4,fc_smoothing,476.671016104737,434.560961850117,911.2319779548541,True,-919697.8585216373,35970,0.5374115338071874,0.1460991571588756,0.6174840613054888,,,-25.56846979487454,0.05330952702047164,0.31513992106096345,0.0942000187933445,0.1,40.0,0.25,12.0,0,solved,solved,train,35970,56.794706909151586,voyage_032,1010.8766367919735,6.664742578989089,1606.2845496423395,917074.032592557
0,candidate_C,248.43598199504487,256.4842291441767,504.9202111392216,True,-365112.6812860367,35970,0.7039704133900955,0.12989884017167364,0.5371021680302435,,,-10.150477655992123,0.04903977518175745,0.38892979857344434,0.08620019070804119,0.4,20.0,0.25,12.0,0,solved,solved,train,35970,70.25341090826618,voyage_033,257.7178408816054,5.268639766889894,1986.9275614385604,362862.7672439341
1,hydrogen_economy,187.09905539395155,224.4220785102582,411.5211339042097,True,-841590.5575469158,35970,0.8060057771726861,0.13499622980028203,0.49018746295463717,,,-23.3970129982462,0.05028345337961452,0.38796409498826223,0.0907309120520947,0.25,8.0,0.4,8.0,0,solved,solved,train,35970,68.24084650388124,voyage_033,216.15922217184192,5.690248565179348,1930.0076249892868,839438.7004511898
2,soc_regulation,196.60000471381795,198.58306250346175,395.18306721727964,True,-92219.43391543592,35970,1.3825272629389929,0.19475253824299613,0.5468220227730161,,,-2.563787431621794,0.05427340328696497,0.4566181636248274,0.10736200259998394,0.45,15.0,0.25,36.0,0,solved,solved,train,35970,70.40255898678538,voyage_033,154.5627106659465,11.842795008165476,1991.1458111166055,90061.88259863234
3,fast_fc_response,33.13575613217143,42.03835575890117,75.1741118910726,True,-52373.96831794302,35970,3.5263723707530943,0.3549331492837491,0.5357330134187033,,,-1.456045824796859,0.04968933321868036,0.508466572396802,0.09380001574754715,0.8,1.0,0.15,12.0,0,solved,solved,train,35970,69.55307502120166,voyage_033,12.175060185181039,39.33517474273871,1967.1204565836929,50355.33762643164
4,fc_smoothing,385.2738624394058,392.5262991544358,777.8001615938416,True,-1192965.1745311776,35970,0.5960234209241548,0.12492053009456938,0.5383775052643812,,,-33.16555948098909,0.057032762518919505,0.28921976563250235,0.10449998080730438,0.1,40.0,0.25,12.0,0,solved,solved,train,35970,71.25740279307202,voyage_033,593.8205205529667,4.872542048981961,2015.322754235477,1190351.1587143203
0,candidate_C,284.06119201880387,260.00111907835037,544.0623110971542,True,-207598.5370708248,21570,0.5344186444501133,0.19254718279345184,0.5885578091994543,,,-9.624410619880612,0.05140850239717883,0.4280683649080196,0.10612394893541985,0.4,20.0,0.25,12.0,0,solved,solved,train,21570,65.87940212951729,voyage_034,361.0038211967811,6.941798504067333,1863.2205629581968,205367.3708881755
1,hydrogen_economy,199.28710023992787,214.0828628644918,413.36996310441964,True,-452582.6197734342,21570,0.5827449439516386,0.20269428515205995,0.5262888419478169,,,-20.982040786900054,0.05086730186830503,0.4208192311992099,0.09273108793422592,0.25,8.0,0.4,8.0,0,solved,solved,train,21570,63.41789719420078,voyage_034,268.9503057536805,7.6927332694651165,1793.6035588104214,450512.3731755907
2,soc_regulation,207.03818282237924,188.27765716784003,395.3158399902192,True,-43972.53910536309,21570,1.1873296297574143,0.31715796444848593,0.5800649449592035,,,-2.0385970841614784,0.05389986020902765,0.49294808198815987,0.09835501434281534,0.45,15.0,0.25,36.0,0,solved,solved,train,21570,65.61349265546244,voyage_034,244.8513433514806,18.834275104954166,1855.7000332640941,41853.15345364447
3,fast_fc_response,32.89104615318549,41.755255161824024,74.64630131500952,True,-32178.788271644757,21570,5.376412299287836,0.5598540573588919,0.5357945368451279,,,-1.4918307033678608,0.049077282609192655,0.506126979148874,0.09289996465668082,0.8,1.0,0.15,12.0,0,solved,solved,train,21570,63.49624029386884,voyage_034,23.88605573555316,58.687731933367765,1795.8192813207445,30300.39520265518
4,fc_smoothing,432.577348853667,393.6568496732008,826.2341985268678,True,-637431.844294443,21570,0.44861161491752455,0.16155340909771018,0.612372594840487,,,-29.55177766779986,0.05338430231092536,0.34674429222073855,0.09666203754022744,0.1,40.0,0.25,12.0,0,solved,solved,train,21570,67.29697600779033,voyage_034,682.7551335888056,4.886860252498787,1903.3128029320378,634840.8894976748
0,candidate_C,353.95864413891184,331.5091104338047,685.4677545727166,True,-264886.314030777,32371,0.5540834699814354,0.154136943510239,0.5859768168351045,,,-8.182827655332767,0.05151094189340366,0.4626131651590931,0.09763000998646014,0.4,20.0,0.25,12.0,0,solved,solved,train,32371,92.07537705008792,voyage_035,452.5662624803006,6.676012209794231,2604.102804767078,261822.96895132965
1,hydrogen_economy,294.85338205528745,305.89749564616517,600.7508777014526,True,-659053.6231033041,32371,0.6538926459280674,0.19211843141140691,0.5323011000146212,,,-20.359384112424827,0.05012909387180812,0.4375015143506235,0.08829992730170488,0.25,8.0,0.4,8.0,0,solved,solved,train,32371,90.36067109614756,voyage_035,376.13745294090273,10.371503085343548,2555.6069883276873,656111.5071589733
2,soc_regulation,304.6652415039774,278.4685318837219,583.1337733876993,True,-61913.90959440421,32371,1.1303643853163692,0.30634487580962966,0.5919819064427172,,,-1.9126350620742087,0.05537585829274176,0.49998379548351923,0.10293000377714627,0.45,15.0,0.25,36.0,0,solved,solved,train,32371,92.87406327388254,voyage_035,383.28219401601973,26.37089547554681,2626.691481361963,58877.565023546624
3,fast_fc_response,52.31864304514917,60.5093877326972,112.82803077784638,True,-46402.20724612472,32371,10.46255837505214,0.8535948830712341,0.5368738065904706,,,-1.433449916472297,0.049502739356193454,0.5172217549391072,0.09139999747276306,0.8,1.0,0.15,12.0,0,solved,solved,train,32371,90.45821831574982,voyage_035,32.904171395779294,204.7421420853046,2558.365847387518,43606.19508525583
4,fc_smoothing,453.0900005226022,428.88865236526715,881.9786528878694,True,-817306.7686955882,32371,0.401640343262919,0.11713961571811012,0.5887842117905978,,,-25.248116174835136,0.05416462870491309,0.41895018391478483,0.10280008427798748,0.1,40.0,0.25,12.0,0,solved,solved,train,32371,92.67049178242364,voyage_035,681.5573282357769,3.8557709469570853,2620.934014079231,814000.4215822928
0,candidate_C,263.3513571241188,246.77621439185688,510.1275715159757,True,-194244.55062283887,39570,0.4398069018141655,0.11717973943685993,0.5765627287375955,,,-4.908884271489484,0.058390444583789794,0.4705922336863873,0.10820012539625168,0.4,20.0,0.25,12.0,0,solved,solved,train,39570,52.73842782810677,voyage_036,318.6178925583561,4.716486841196047,1491.5636756118708,192429.65256791416
1,hydrogen_economy,216.76034451836566,230.52764674141469,447.2879912597804,True,-532191.8647811793,39570,0.6437311302676676,0.14723064145281567,0.5279370156681794,,,-13.449377426868319,0.05122504652131114,0.44501980108580225,0.10616199346259189,0.25,8.0,0.4,8.0,0,solved,solved,train,39570,51.07923732092982,voyage_036,290.54889091029037,7.44577622168109,1444.6379633117049,530449.2321507719
2,soc_regulation,238.54306301207717,216.80402367234478,455.347086684422,True,-73761.65928908437,39570,1.188482599244253,0.25349762914594537,0.5848382040700886,,,-1.8640803459460291,0.05658438228826715,0.505217843998719,0.10183088015764928,0.45,15.0,0.25,36.0,0,solved,solved,train,39570,53.50501274120747,voyage_036,323.5376072340751,22.073000596111847,1513.2444548413835,71902.80422642271
3,fast_fc_response,38.38046939078077,46.870965899705446,85.25143529048621,True,-41380.713448790026,39570,7.545815584206878,0.6096633615336156,0.5363934350818493,,,-1.0457597535706349,0.04958913289434174,0.5250376965151443,0.09313093032687879,0.8,1.0,0.15,12.0,0,solved,solved,train,39570,51.38969130240043,voyage_036,19.66066646205333,127.67144208045389,1453.4183138223361,39779.96302642525
4,fc_smoothing,480.40298391598793,387.670382811339,868.0733667273269,True,-2047341.7161962064,39570,0.4534031256243196,0.13319283702083973,0.6986099376677093,,,-51.73974516543357,0.05601502396331077,0.40947341429824174,0.10029994882643223,0.1,40.0,0.25,12.0,0,solved,solved,train,39570,58.02641162282836,voyage_036,808.0951956132977,6.093619189738951,1641.1199834172446,2044886.4073976097
0,candidate_C,122.01361066883176,124.43351334178148,246.44712401061327,True,-79202.66273560711,10769,0.44772329850442816,0.16880778112520528,0.5461219508446332,,,-7.3546905688185635,0.04949881104540195,0.4589510627660639,0.09062395431101301,0.4,20.0,0.25,12.0,0,solved,solved,train,10769,17.392508832476533,voyage_037,126.00728384191147,2.6638380658234655,491.9000332515592,78582.09158044615
1,hydrogen_economy,84.16396610906934,113.34816204966799,197.51212815873728,True,-175762.6060741823,10769,0.46065735586000756,0.16588037569458886,0.5032304552233992,,,-16.32116316038465,0.05160945330404263,0.44435796690967977,0.09786404669284815,0.25,8.0,0.4,8.0,0,solved,solved,train,10769,15.770152000118864,voyage_037,98.0906938904254,2.5722484754164943,446.0160617400759,175215.9270700769
2,soc_regulation,78.98455332142967,80.46729491731709,159.45184823874675,True,-11509.10593162072,10769,0.7578489042427634,0.2307236013407419,0.5476238115450557,,,-1.0687255949132435,0.05525225107197875,0.5125728338400983,0.0901960674673318,0.45,15.0,0.25,36.0,0,solved,solved,train,10769,17.258829258892114,voyage_037,75.16764815825012,4.976304440470855,488.11926836452767,10940.842710658682
3,fast_fc_response,11.973396780337143,20.82743764743738,32.80083442777453,True,-12011.769039248371,10769,5.944000373405913,0.6482899777653734,0.5358108319437478,,,-1.115402455125673,0.049587501186491086,0.5286007818180712,0.09166399948298926,0.8,1.0,0.15,12.0,0,solved,solved,train,10769,16.75604017310663,voyage_037,6.3131421947359865,39.288144029285746,473.89924005242017,11492.268512971912
4,fc_smoothing,198.56938851462868,169.45844425870706,368.0278327733357,True,-457332.3018338189,10769,0.5088395560903365,0.1803904889228995,0.5966521542562834,,,-42.467480902016796,0.0610369219058032,0.4036915602243235,0.11099606752395622,0.1,40.0,0.25,12.0,0,solved,solved,train,10769,19.606342254308156,voyage_037,358.8243651061897,3.0419366766509772,554.5123190523799,456415.92321296077
0,candidate_C,364.4316325177096,337.5460152598865,701.977647777596,True,-398190.60940417566,43142,0.6716710367913379,0.1497048697447397,0.593085925092667,,,-9.229767034541181,0.05107497134158762,0.40715207257381913,0.09580003097653389,0.4,20.0,0.25,12.0,0,solved,solved,train,43142,88.64002885753703,voyage_038,431.71576600292593,8.39304691759585,2506.9432801450666,395243.5573110519
1,hydrogen_economy,269.40397084407874,287.89120572110915,557.2951765651878,True,-909260.1780485195,43142,0.8198210371447772,0.15766977925523407,0.5203730210303961,,,-21.075985769053812,0.04955200933345337,0.3968241925446885,0.09119999594986439,0.25,8.0,0.4,8.0,0,solved,solved,train,43142,85.95682885977065,voyage_038,284.03006067560034,9.309893535644143,2431.056231253213,906535.7818631394
2,soc_regulation,273.8644597136684,256.67445544354246,530.5389151572109,True,-92325.20499828216,43142,1.3647825877600894,0.22765068049597234,0.5775480837662335,,,-2.140030712490894,0.05097660542450247,0.4725092003852302,0.09530004812404513,0.45,15.0,0.25,36.0,0,solved,solved,train,43142,87.9791933848185,voyage_038,268.8888241657267,19.408219760355035,2488.253337587885,89548.65461675655
3,fast_fc_response,51.30928726494026,59.66844744931834,110.97773471425862,True,-58307.51345967035,43142,7.37425831456369,0.5617941632165379,0.5366039099609319,,,-1.351525507850131,0.04977409930771165,0.51338108303184,0.0926000066101551,0.8,1.0,0.15,12.0,0,solved,solved,train,43142,86.15991993805599,voyage_038,19.722460907751447,118.19585346578396,2436.8001120637405,55732.79503323345
4,fc_smoothing,575.0938729632777,526.5112930282587,1101.6051659915363,True,-987968.0770666157,43142,0.5200362415930044,0.12115738729035021,0.627856698613819,,,-22.900377290496863,0.05434913309298345,0.31749449447702544,0.10489998385310173,0.1,40.0,0.25,12.0,0,solved,solved,train,43142,90.05686317759901,voyage_038,830.0370151813041,5.4972766602458405,2547.0146037168092,984585.5281710499
0,candidate_C,103.27522726318615,104.12997102258412,207.40519828577027,True,-68037.19777134796,14370,0.35474548842509535,0.12599588886502525,0.5486302183342989,,,-4.734669295152955,0.05502789116042641,0.46360264590995304,0.10520010255277157,0.4,20.0,0.25,12.0,0,solved,solved,train,14370,22.8550356164082,voyage_039,89.37849661837967,1.9802363961498117,646.3928170434071,67299.44622129847
1,hydrogen_economy,65.96130522999809,98.92418205988236,164.88548728988047,True,-223928.73036963437,14370,0.3946889350597331,0.12140324134177095,0.49717487687518536,,,-15.583071006933498,0.051083996122030226,0.4451207738469376,0.10056202299892893,0.25,8.0,0.4,8.0,0,solved,solved,train,14370,20.973102143352598,voyage_039,77.41836780867354,1.8385051606692906,593.1674228872304,223256.3060737782
2,soc_regulation,75.70839172255384,80.66700397132954,156.37539569388338,True,-10216.056630836336,14370,0.710023603869331,0.18974285560294846,0.5420535060115816,,,-0.7109294802252147,0.053218483264449785,0.5153352869209695,0.09313093032687897,0.45,15.0,0.25,36.0,0,solved,solved,train,14370,22.49669193966346,voyage_039,67.22176635258474,4.490918294239887,636.2580361326046,9508.085910056909
3,fast_fc_response,10.89743680653931,19.58856756684856,30.486004373387875,True,-14652.256252131494,14370,2.8618047592613607,0.41734867972714107,0.5360719058328334,,,-1.0196420495568193,0.049255454748163806,0.5302186919343306,0.08753104833886022,0.8,1.0,0.15,12.0,0,solved,solved,train,14370,22.172610955081783,voyage_039,3.8921025466461754,21.727130704459462,627.0922827253498,13999.544736155005
4,fc_smoothing,174.09597822021942,184.40516821962453,358.501146439844,True,-288933.0251681593,14370,0.38169457900710313,0.14544134028422534,0.533478862180437,,,-20.106682335988815,0.05833069672684912,0.4086170563809858,0.10543106822296971,0.1,40.0,0.25,12.0,0,solved,solved,train,14370,23.15047565197838,voyage_039,271.51178215308005,2.638639291431981,654.7485387348828,288004.12620797975
0,candidate_C,282.5217608428375,294.4369169780186,576.9586778208562,True,-582443.4696545937,39570,0.5877465292284114,0.15006123359666704,0.5309051985013208,,,-14.719319425185589,0.049288788889688934,0.44061228192851093,0.08599995635449886,0.4,20.0,0.25,12.0,0,solved,solved,train,39570,54.56852576374259,voyage_040,487.4293187075287,7.734826843713974,1543.323041903686,580404.9824671228
1,hydrogen_economy,229.71478061757645,264.97493812458276,494.6897187421593,True,-589507.3466379577,39570,0.7156215083001598,0.19064965407312306,0.4934933373285163,,,-14.897835396460898,0.05053677480825051,0.4138413743538838,0.08949986658990383,0.25,8.0,0.4,8.0,0,solved,solved,train,39570,53.3741863488916,voyage_040,417.5367420970247,12.484915702871927,1509.5443844634801,587567.7805956114
2,soc_regulation,226.06422888631613,229.70051901295426,455.7647478992704,True,-177532.2918390877,39570,1.234735089951016,0.28982672977204055,0.5441726119765434,,,-4.486537574907447,0.050880813804997135,0.4836211913344576,0.09023102466016984,0.45,15.0,0.25,36.0,0,solved,solved,train,39570,55.602133600946544,voyage_040,392.7127667850966,28.852964690098432,1572.555841748022,175538.170265863
3,fast_fc_response,26.044565288228693,34.56934232826369,60.61390761649238,True,-44529.24121612804,39570,6.844110551355811,0.4974999351158633,0.5363384983332784,,,-1.1253283097328288,0.04926839536717286,0.5283641453671236,0.0866998452693224,0.8,1.0,0.15,12.0,0,solved,solved,train,39570,54.56938826841495,voyage_040,12.45359914707226,85.01579650930768,1543.3474355136257,42888.424384958096
4,fc_smoothing,429.50635268911446,431.42735742501606,860.9337101141305,True,-3237212.299494757,39570,0.5462590217299947,0.1368566422343211,0.5469214667693891,,,-81.80976243352936,0.05782520604320576,0.32699324010655934,0.10446209693327499,0.1,40.0,0.25,12.0,0,solved,solved,train,39570,55.932687300761984,voyage_040,1012.3972427260323,6.433470768410982,1581.904658384889,3234611.5641232864
0,candidate_C,0.18641503732501055,218.1756825296398,218.36209756696485,False,-689318.5973078144,39210,0.8052401340816004,0.22354895510511094,0.2006582251725735,6899,0.06229989230632782,-99.9157265267161,0.04972120493721713,0.2006582251725735,0.09529991541057825,0.4,20.0,0.25,12.0,0,primal infeasible,primal_infeasible,train,6899,22.77558005113096,voyage_041,211.40742833082908,2.992808677360427,644.1456314545603,688460.0514393515
1,hydrogen_economy,3.597493906132417e-24,218.0524337647946,218.0524337647946,False,-711175.115283815,39210,1.0620211730952178,0.27237254234318303,0.20055699717180378,6753,0.07360009476542473,-105.31247079576706,0.05162547014385581,0.20055699717180378,0.09498402476310695,0.25,8.0,0.4,8.0,0,primal infeasible,primal_infeasible,train,6753,21.045924044114937,voyage_041,197.4619137062917,4.348814867250591,595.2269932316433,710378.0775620101
2,soc_regulation,6.681355651174806,224.7648935190439,231.44624917021872,False,-805198.7313185832,39210,1.578955997195294,0.28238582876582624,0.2005071508527716,7749,0.06120000034570694,-103.91001823700907,0.05890973033579392,0.2005071508527716,0.10355214588344093,0.45,15.0,0.25,36.0,0,primal infeasible,primal_infeasible,train,7749,32.379423947432834,voyage_041,187.415338281621,5.363879075294025,915.7643598068369,804090.1877414201
3,fast_fc_response,3.3959259977001715,221.41575445470173,224.81168045240193,False,-782208.4515411175,39210,3.8689190596578555,0.38098671462198735,0.20060924926762502,8132,0.061099883168935776,-96.18893894996526,0.04908807135466074,0.20060924926762502,0.0846690265461802,0.8,1.0,0.15,12.0,0,primal infeasible,primal_infeasible,train,8132,37.12285004701396,voyage_041,163.3139820532851,10.24624070724376,1049.9193272462644,780984.9719911115
4,fc_smoothing,3.348580086512919e-23,218.03610118681436,218.03610118681436,False,-658098.3966553019,39210,0.647485372053211,0.20388449855813776,0.2005831711749808,6142,0.06059999577701092,-107.14724790871082,0.0583380828446274,0.2005831711749808,0.09537686360999946,0.1,40.0,0.25,12.0,0,primal infeasible,primal_infeasible,train,6142,12.94780312381523,voyage_041,288.16533123965985,2.2162857180264477,366.1935634752613,657441.8214748686
0,candidate_C,81.68730857883743,86.86665928812465,168.5539678669621,True,-61380.71237311458,86371,0.28578782406701464,0.038086480697465674,0.5416997584787097,,,-0.7106634445949981,0.04858668843155222,0.48994863084766327,0.11110003106296062,0.4,20.0,0.25,12.0,0,solved,solved,train,86371,18.469187704761463,voyage_042,59.863462413931146,1.0875698455677627,522.3509807358724,60797.410360004884
