action_id,action_name,current_load_kw,current_soc,decision_index,delta_p_fc_kw,dual_residual,future_load_kw,h2_kg,load_delta_regime,load_regime,p_batt_first_kw,p_batt_horizon_kw,p_fc_first_kw,p_fc_horizon_kw,previous_batt_kw,previous_fc_kw,previous_fc_regime,previous_load_kw,primal_residual,q_batt,q_fc_var,q_h2,q_soc,reward,soc_horizon,soc_next,soc_predicted,soc_regime,solution_validation_error,solve_ms,solver_iterations,solver_status,solver_status_class,source_split,source_voyage_id,state_id,weighted_batt,weighted_fc_var,weighted_h2,weighted_soc
3,fast_fc_response,370.23627591412,0.25,19481,37.60856848813059,1.292765643575174e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.0005127353863340488,near_steady,high,332.5998006681509,"[332.5998006681506,305.1195040646412,286.1851327875538,274.22759844583834,267.71133849071043,265.12682594303203]",37.60856848813059,"[37.60856848813059,65.0369232014754,83.89721653886585,95.76043597414525,102.16404313889146,104.61946409503626]",370.23627591412,0.0,low,370.23824845683896,1.9095836023552692e-13,0.8,1.0,0.15,12.0,-444.8324736651401,"[0.2500000000000095,0.2498519409719438,0.24971611498188678,0.24958871775397223,0.24946664350252756,0.24934747000782914,0.24922944702619504]",0.24985194097192479,0.2498519409719438,low,,0.06270012818276882,50,solved,solved,train,voyage_045,probe_064,0.11364093051908052,12.277816178180633,0.014501332499887335,432.42651522394056
4,fc_smoothing,370.23627591412,0.25,19481,0.7439903981845009,1.5189725266372374e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",1.0030225742342143e-05,near_steady,high,369.464378758097,"[369.46437875801143,368.88489090842387,368.4627560172983,368.1629010578541,367.95023558075343,367.7896509632902]",0.7439903981845009,"[0.7439903981845009,1.2715363576215983,1.6195933090643162,1.8251333620866474,1.9251460488200007,1.956639074763799]",370.23627591412,0.0,low,370.23824845683896,2.7493562981817377e-11,0.1,40.0,0.25,12.0,-432.6191190686232,"[0.2500000000013746,0.24983553046092322,0.24967131888200367,0.24950729521925497,0.24934340503894703,0.24917960952809792,0.24901588550256437]",0.24983553045817392,0.24983553046092322,low,,0.10440009646117687,150,solved,solved,train,voyage_045,probe_064,0.1402283932970769,0.0048048759773501055,0.00028367778471187954,432.47380212156406
0,candidate_C,370.23627591412,0.25,19481,1.4588619067849322,1.1192935015995306e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004119903249916603,near_steady,high,88.74950724949656,"[88.74950724949548,87.66675059381436,86.91590718348795,86.42491267872394,86.12172772508684,85.93432848987938]",281.45886190678493,"[281.45886190678493,282.4896766723017,283.16644214293115,283.5631217412593,283.75365390451475,283.81196154818883]",90.23627591411997,280.0,medium,370.23824845683896,3.659295089164516e-13,0.4,20.0,0.25,12.0,-432.25687524110737,"[0.25000000000001826,0.2499604925626926,0.24992146712172347,0.24988277592372543,0.2498443032952184,0.24980596563152324,0.2497677113898522]",0.24996049256265604,0.2499604925626926,low,,0.1004999503493309,50,solved,solved,train,voyage_045,probe_065,0.008091382146848744,0.018474635964133405,0.11652031142528482,432.1137889115711
1,hydrogen_economy,370.23627591412,0.25,19481,2.0628480291314304,1.8836630960401935e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004129445771756519,near_steady,high,88.14552112715006,"[88.14552112714915,86.68285546818602,85.72673882336403,85.15573728876699,84.84849427136882,84.68370153808506]",282.06284802913143,"[282.06284802913143,283.4735717979301,284.35561050305523,284.83229713121625,285.0268873582329,285.06258849998295]",90.23627591411997,280.0,medium,370.23824845683896,3.1885605267234496e-13,0.25,8.0,0.4,8.0,-432.2747250220009,"[0.2500000000000159,0.24996076143115398,0.24992217397768746,0.24988401214594647,0.24984610449936162,0.24980833362406285,0.24977063610735262]",0.24996076143112217,0.24996076143115398,low,,0.07280008867383003,50,solved,solved,train,voyage_045,probe_065,0.007981624850814491,0.03693873256329363,0.11679019582526243,432.11301446876155
2,soc_regulation,370.23627591412,0.25,19481,6.081366578833467,4.175939466805103e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004193011808106619,near_steady,high,84.12700257744802,"[84.12700257739583,79.74726754556737,76.80269352164713,74.99914908778577,74.04269248726028,73.63951494346112]",286.08136657883347,"[286.08136657883347,290.409159720506,293.27965580473796,294.9888853321719,295.8326891423244,296.10677509459845]",90.23627591411997,280.0,medium,370.23824845683896,2.1889157153509586e-11,0.45,15.0,0.25,36.0,-432.5547534634711,"[0.25000000000109446,0.2499625503037481,0.24992705027368767,0.24989286104046676,0.2498594746671241,0.24982651406683903,0.24979373294373547]",0.24996255030155917,0.2499625503037481,low,,0.09580003097653389,125,solved,solved,train,voyage_045,probe_065,0.007270455870588785,0.3210331550881308,0.1185879890991056,432.1078618634133
3,fast_fc_response,370.23627591412,0.25,19481,29.899823395337194,1.8098719010052436e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004572509182261196,near_steady,high,60.3085457609443,"[60.30854576094406,39.1920576439374,25.308304142716803,17.114097831716688,13.09404790720306,11.753160402521518]",309.8998233953372,"[309.8998233953372,330.9643696221793,344.77404518370287,352.8739365882669,356.7813337223988,357.99312963554684]",90.23627591411997,280.0,medium,370.23824845683896,1.900701818158268e-13,0.8,1.0,0.15,12.0,-439.97079130895685,"[0.2500000000000095,0.2499731532470983,0.24995570664024136,0.24994444047920933,0.2499368220239781,0.24993099312088563,0.2499257611228432]",0.24997315324707936,0.2499731532470983,low,,0.06340001709759235,50,solved,solved,train,voyage_045,probe_065,0.003736358370110035,7.760411797503066,0.12932104508105474,432.0773221080026
4,fc_smoothing,370.23627591412,0.25,19481,0.7064843908336798,1.5742078912422281e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004108020459321724,near_steady,high,89.50188476544781,"[89.50188476536218,88.95356123089269,88.55626497146298,88.2749541701136,88.07458478764777,87.92010981180361]",280.7064843908337,"[280.7064843908337,281.2028660351528,281.52608435489964,281.71308024982716,281.8007968419255,281.8261802262505]",90.23627591411997,280.0,medium,370.23824845683896,2.745270677451117e-11,0.1,40.0,0.25,12.0,-432.24349965883084,"[0.2500000000013726,0.24996015763951274,0.24992055936618318,0.2498811379519414,0.24984184176508417,0.249802634773997,0.2497634965484774]",0.24996015763676752,0.24996015763951274,low,,0.09320001117885113,125,solved,solved,train,voyage_045,probe_065,0.008229153698807836,0.0043326405771843355,0.11618423885835144,432.1147536256965
0,candidate_C,370.23627591412,0.25,19481,0.0,1.0364974652693573e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.00883945296644347,near_steady,high,-189.7916308437185,"[-189.79163084371976,-189.84357273388417,-189.91765067358108,-190.01196558001703,-190.12461837039862,-190.2537099619318]",560.0,"[560.0,560.0,560.0,560.0,560.0,560.0000000000001]",-189.76372408588003,560.0,high,370.23824845683896,3.6504133049675147e-13,0.4,20.0,0.25,12.0,-432.043715339925,"[0.25000000000001826,0.25008448701519126,0.2501689971526266,0.25025354026635266,0.2503381253649908,0.25042276061177254,0.2505074533245406]",0.2500844870151548,0.25008448701519126,low,,0.08970010094344616,50,solved,solved,train,voyage_045,probe_066,0.03700368090310478,0.0,0.25,431.75671165902185
1,hydrogen_economy,370.23627591412,0.25,19481,1.1368683772161603e-13,3.809633194034334e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.008839452966443472,near_steady,high,-189.79163084371862,"[-189.79163084371947,-189.84357273388395,-189.91765067358082,-190.01196558001678,-190.12461837039837,-190.2235213447042]",560.0000000000001,"[560.0000000000001,560.0000000000001,560.0000000000001,560.0000000000001,560.0000000000001,559.9698113827721]",-189.76372408588003,560.0,high,370.23824845683896,3.1796787425264483e-13,0.25,8.0,0.4,8.0,-432.043715339925,"[0.2500000000000159,0.2500844870151866,0.2501689971526218,0.2502535402663479,0.25033812536498595,0.25042276061176777,0.2505074398858707]",0.2500844870151548,0.2500844870151866,low,,0.07499987259507179,50,solved,solved,train,voyage_045,probe_066,0.03700368090310484,1.1219355096476613e-28,0.25,431.75671165902185
2,soc_regulation,370.23627591412,0.25,19481,0.0,4.175939466805103e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.00883945296644347,near_steady,high,-189.7916308437185,"[-189.7916308437707,-189.84357273392658,-189.91765067361504,-190.01196558004239,-190.1246183704154,-190.25370996194036]",560.0,"[560.0,560.0,560.0,560.0000000000001,560.0,559.9999999999999]",-189.76372408588003,560.0,high,370.23824845683896,2.1863399979338283e-11,0.45,15.0,0.25,36.0,-432.043715339925,"[0.2500000000010931,0.2500844870173411,0.250168997154784,0.2502535402685161,0.2503381253671588,0.25042276061394364,0.25050745332671315]",0.2500844870151548,0.2500844870173411,low,,0.09929994121193886,125,solved,solved,train,voyage_045,probe_066,0.03700368090310478,0.0,0.25,431.75671165902185
3,fast_fc_response,370.23627591412,0.25,19481,0.0,1.292765643575174e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.00883945296644347,near_steady,high,-189.7916308437185,"[-189.79163084371874,-189.8435727338832,-189.91765067358023,-190.01196558001627,-190.124618370398,-190.2537099619317]",560.0,"[560.0,559.9999999999999,559.9999999999999,559.9999999999999,560.0,560.0000000000001]",-189.76372408588003,560.0,high,370.23824845683896,1.900701818158268e-13,0.8,1.0,0.15,12.0,-432.043715339925,"[0.2500000000000095,0.2500844870151738,0.25016899715260893,0.2502535402663349,0.2503381253649728,0.2504227606117546,0.25050745332452257]",0.2500844870151548,0.2500844870151738,low,,0.06500002928078175,50,solved,solved,train,voyage_045,probe_066,0.03700368090310478,0.0,0.25,431.75671165902185
4,fc_smoothing,370.23627591412,0.25,19481,-3.410605131648481e-13,2.481430329928863e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.008839452966443465,near_steady,high,-189.79163084371817,"[-189.79163084380377,-189.84357273395418,-189.91765067363713,-190.011965580059,-190.12461837042653,-190.25370996194604]",559.9999999999997,"[559.9999999999997,559.9999999999997,559.9999999999997,559.9999999999997,559.9999999999997,560.0000000000001]",-189.76372408588003,560.0,high,370.23824845683896,2.7414515102464065e-11,0.1,40.0,0.25,12.0,-432.043715339925,"[0.2500000000013707,0.25008448701789626,0.2501689971553416,0.2502535402690757,0.25033812536771977,0.25042276061450564,0.2505074533272757]",0.2500844870151548,0.25008448701789626,low,,0.10100007057189941,125,solved,solved,train,voyage_045,probe_066,0.03700368090310465,1.0097419586828951e-27,0.24999999999999986,431.75671165902185
0,candidate_C,370.23627591412,0.55,19481,0.13440339425297926,1.423250250817625e-15,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",1.811643492407633e-06,near_steady,high,370.07396576202854,"[370.0739657620285,369.9103079286015,369.7471400783089,369.58625970351295,369.4294243537055,369.2783518592325]",0.13440339425297926,"[0.13440339425297926,0.24611933751542975,0.33520924811099484,0.40177471647090296,0.4459572758965974,0.4679381788359141]",370.23627591412,0.0,low,370.23824845683896,7.068998164605489e-16,0.4,20.0,0.25,12.0,-0.1410298218145837,"[0.55,0.5498352590964379,0.549670591046256,0.5495059956313352,0.5493414718333902,0.5491770178517513,0.5490126311210447]",0.5498352590964379,0.5498352590964379,reference,,0.0871000811457634,50,solved,solved,train,voyage_045,probe_067,0.14069150654877044,0.00015680792002362656,5.123743231863541e-05,0.00013026991347101096
1,hydrogen_economy,370.23627591412,0.55,19481,1.6248378828895133e-19,1.7345616246832424e-16,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",2.190053398858211e-24,near_steady,high,370.2083691562815,"[370.2083691562814,370.1564272661168,370.0823493264197,369.98803441998365,369.8753816296019,369.7462900380682]",1.6248378828895133e-19,"[1.6248378828895133e-19,1.3575816508605196e-19,1.089407998305701e-19,8.191918706547817e-20,5.467223190617249e-20,5.467685246705634e-20]",370.23627591412,0.0,low,370.23824845683896,6.162605148407607e-16,0.25,8.0,0.4,8.0,-0.14092408228989292,"[0.55,0.5498351992658671,0.5496704216540144,0.5495056770184524,0.5493409743678025,0.5491763218652964,0.5490117268287766]",0.5498351992658671,0.5498351992658671,reference,,0.07519987411797047,50,solved,solved,train,voyage_045,probe_067,0.1407937177364333,2.29175186256326e-40,6.193973222019906e-23,0.0001303645534596312
2,soc_regulation,370.23627591412,0.55,19481,0.23248910105045578,8.280970522702244e-15,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",3.1338493419209477e-06,near_steady,high,369.975880055231,"[369.97588005523096,369.7312464660881,369.504065192766,369.2958680313971,369.1080288930925,368.94176412969165]",0.23248910105045578,"[0.23248910105045578,0.4251808000287444,0.5782841336537481,0.6921663885865974,0.7673527365094569,0.8045259083766466]",370.23627591412,0.0,low,370.23824845683896,4.2104501118807585e-14,0.45,15.0,0.25,36.0,-0.14130496529072764,"[0.5500000000000022,0.5498353027599512,0.5496707144201782,0.54950622721167,0.5493418326835221,0.5491775217732243,0.549013284876799]",0.549835302759947,0.5498353027599512,reference,,0.08779997006058693,100,solved,solved,train,voyage_045,probe_067,0.14061693768762606,0.0004691942891254258,8.863244574686176e-05,0.00013020086822928886
3,fast_fc_response,370.23627591412,0.55,19481,8.382155346984495,5.171385832685833e-15,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.00011326902914220834,near_steady,high,361.826213809297,"[361.82621380929703,354.8562887333194,349.29349923656747,345.1109573077583,342.2877686495591,340.80893926697644]",8.382155346984495,"[8.382155346984495,15.30013853279754,20.78885008985237,24.877077112225464,27.587612980042902,28.937350771091886]",370.23627591412,0.0,low,370.23824845683896,3.4969055985368707e-16,0.8,1.0,0.15,12.0,-0.7477187254327471,"[0.55,0.5498389306384397,0.5496809639856916,0.5495254736459317,0.5493718451927142,0.5492194735008297,0.5490677601197457]",0.5498389306384397,0.5498389306384397,reference,,0.06220000796020031,50,solved,solved,train,voyage_045,probe_067,0.13449027058634438,0.6099004189321247,0.0032035078859575013,0.0001245280283206034
4,fc_smoothing,370.23627591412,0.55,19481,1.4999221139235697e-18,3.0746247875824768e-15,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",2.0216844758562758e-23,near_steady,high,370.2083691562815,"[370.2083691562813,370.15642726611674,370.0823493264197,369.98803441998365,369.875381629602,369.74629003806825]",1.4999221139235697e-18,"[1.4999221139235697e-18,1.2511091812440529e-18,1.0020205870754318e-18,7.521777575285025e-19,5.01670778420863e-19,5.005925323739265e-19]",370.23627591412,0.0,low,370.23824845683896,5.28749007204464e-14,0.1,40.0,0.25,12.0,-0.14092408228989292,"[0.5500000000000027,0.5498351992658723,0.5496704216540196,0.5495056770184577,0.5493409743678077,0.5491763218653016,0.5490117268287819]",0.5498351992658671,0.5498351992658723,reference,,0.0879000872373581,100,solved,solved,train,voyage_045,probe_067,0.1407937177364333,1.9529221769417968e-38,5.717787298408171e-22,0.0001303645534596312
0,candidate_C,370.23627591412,0.55,19481,-0.08929489857467843,7.932609033823408e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004095457269582836,near_steady,high,90.29766405485617,"[90.29766405485601,90.32019782426721,90.30577007657713,90.25625919592866,90.17352931998006,90.05943056547136]",279.9107051014253,"[279.9107051014253,279.8362294418496,279.77657924984254,279.73177522405507,279.7018523096218,279.68685947259706]",90.23627591411997,280.0,medium,370.23824845683896,1.5233040523421337e-16,0.4,20.0,0.25,12.0,-0.12428203219060695,"[0.55,0.549959803390289,0.5499195967495197,0.5498793965313589,0.549839218353298,0.5497990770029952,0.549758986444517]",0.549959803390289,0.549959803390289,reference,,0.08639995940029621,50,solved,solved,train,voyage_045,probe_068,0.008376138368840056,6.921509471755302e-05,0.1158289230433745,7.75568367483916e-06
1,hydrogen_economy,370.23627591412,0.55,19481,-0.5139046661607836,3.857005076530159e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.00408875597063532,near_steady,high,90.72227382244228,"[90.7222738224423,91.09853226609805,91.36702631499384,91.52968987940723,91.58841602042313,91.54505726995187]",279.4860953338392,"[279.4860953338392,279.05789500001885,278.715323011426,278.4583445405765,278.2869656091789,278.2012327681163]",90.23627591411997,280.0,medium,370.23824845683896,1.336106478915516e-16,0.25,8.0,0.4,8.0,-0.12639483952975697,"[0.55,0.5499596143724081,0.549919061250851,0.5498783886073703,0.5498376435531148,0.5497968723565245,0.5497561204613723]",0.5499596143724081,0.5499596143724081,reference,,0.07109995931386948,50,solved,solved,train,voyage_045,probe_068,0.008455098380500283,0.002292517412342243,0.11563939494211768,7.828794796759462e-06
2,soc_regulation,370.23627591412,0.55,19481,-0.10592917526366818,7.23363046517034e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004095194715265989,near_steady,high,90.31429833154516,"[90.31429833154522,90.35086518695209,90.34784405219806,90.30705555795707,90.23027371682957,90.11922625389641]",279.89407082473633,"[279.89407082473633,279.8055620791649,279.7345052742218,279.6809788620267,279.6451079127725,279.62706378417187]",90.23627591411997,280.0,medium,370.23824845683896,9.86775765265957e-15,0.45,15.0,0.25,36.0,-0.12430588506608722,"[0.5500000000000005,0.5499597959854303,0.5499195756928792,0.5498793567452064,0.5498391559548049,0.549798989344354,0.5497588721674248]",0.5499597959854293,0.5499597959854303,reference,,0.06560003384947777,50,solved,solved,train,voyage_045,probe_068,0.008379224690909907,9.740442857674421e-05,0.11582149740522009,7.758541380493433e-06
3,fast_fc_response,370.23627591412,0.55,19481,0.6734102541911966,3.571864168157425e-14,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004107498204813111,near_steady,high,89.5349589020903,"[89.53495890209034,88.92884231261522,88.41667059173008,87.99745669363618,87.67047806605122,87.4352737264654]",280.6734102541912,"[280.6734102541912,281.22758495350166,281.6656787346898,281.9905777263475,282.2049035635508,282.311016311603]",90.23627591411997,280.0,medium,370.23824845683896,8.096000848435397e-17,0.8,1.0,0.15,12.0,-0.12834880050584005,"[0.55,0.5499601429135942,0.5499205556440462,0.5498811963711688,0.5498420237141649,0.5498029966138862,0.5497640742163941]",0.5499601429135942,0.5499601429135942,reference,,0.062400009483098984,50,solved,solved,train,voyage_045,probe_068,0.008235236753779381,0.00393647022959941,0.11616946830324479,7.625219216467708e-06
4,fc_smoothing,370.23627591412,0.55,19481,-0.06868162145730139,1.6667818259894618e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.004095782631339647,near_steady,high,90.2770507777388,"[90.27705077773858,90.2823731033517,90.25413749050495,90.19423301926254,90.1045432796311,89.98694640260284]",279.9313183785427,"[279.9313183785427,279.8740541627651,279.82821183591466,279.793801400721,279.77083834997075,279.7593436354655]",90.23627591411997,280.0,medium,370.23824845683896,1.2391461445275801e-14,0.1,40.0,0.25,12.0,-0.12425913934918385,"[0.5500000000000007,0.5499598125664286,0.549919622763587,0.5498794455300176,0.5498392949633244,0.5497991843226195,0.5497591260309517]",0.5499598125664273,0.5499598125664286,reference,,0.0629001297056675,50,solved,solved,train,voyage_045,probe_068,0.008372314572163081,4.094761394100731e-05,0.11583812501995738,7.752143122369844e-06
0,candidate_C,370.23627591412,0.55,19481,-0.3129931914027111,2.6796708200611494e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.008833791048072468,near_steady,high,-189.4786376523158,"[-189.47863765231605,-189.26991228006628,-189.1355999251535,-189.07374131165454,-189.08236571374425,-189.15949072828872]",559.6870068085973,"[559.6870068085973,559.4263395461829,559.217949251573,559.0617757316381,558.957747343346,558.9057807663572]",-189.76372408588003,560.0,high,370.23824845683896,4.0245584642661925e-16,0.4,20.0,0.25,12.0,-0.2876061390209771,"[0.55,0.55008434768414,0.5501686024527833,0.5502527974313824,0.5503369648732057,0.5504211361542392,0.5505053417679894]",0.5500843476841402,0.55008434768414,reference,,0.07749977521598339,25,solved,solved,train,voyage_045,probe_069,0.03688173295383135,0.000850388349517831,0.2498398679648929,3.41497527350454e-05
1,hydrogen_economy,370.23627591412,0.55,19481,-0.9178986135310652,5.384798292936032e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.008822850843803362,near_steady,high,-188.87373223018744,"[-188.87373223018744,-188.16125655965385,-187.62419072735793,-187.26043468412053,-187.0678943774801,-187.0444814204463]",559.0821013864689,"[559.0821013864689,558.3176838257708,557.7065400537778,557.2484691041043,556.9432760070822,556.7907714585145]",-189.76372408588003,560.0,high,370.23824845683896,3.4954678040932663e-16,0.25,8.0,0.4,8.0,-0.2935247036793624,"[0.55,0.5500840784064415,0.5501678396495682,0.5502513618142437,0.5503347220504814,0.5504179965761123,0.5505012606793088]",0.5500840784064416,0.5500840784064415,reference,,0.0654000323265791,25,solved,solved,train,voyage_045,probe_069,0.0366466209797836,0.007313696742380657,0.24953045390073536,3.393205646278979e-05
2,soc_regulation,370.23627591412,0.55,19481,-0.44434745157821,8.226090658802556e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.008831415143778875,near_steady,high,-189.3472833921403,"[-189.34728339214016,-189.02951609218312,-188.80837708836893,-188.68175691548166,-188.64748145943196,-188.70331162189734]",559.5556525484218,"[559.5556525484218,559.1859433583002,558.8907264147889,558.6697913354656,558.5228630890342,558.4496016599657]",-189.76372408588003,560.0,high,370.23824845683896,2.2369476063155425e-14,0.45,15.0,0.25,36.0,-0.28835131854350265,"[0.5499999999999989,0.5500842892109096,0.5501684369655802,0.5502524862787428,0.5503364792260876,0.5504204569154837,0.5505044594580505]",0.5500842892109118,0.5500842892109096,reference,,0.06650015711784363,50,solved,solved,train,voyage_045,probe_069,0.036830614858628666,0.0017139293205212648,0.2497726719431873,3.41024211654004e-05
3,fast_fc_response,370.23627591412,0.55,19481,-7.035334838602012,6.428152854815297e-14,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.008712381408256704,near_steady,high,-182.7562960051165,"[-182.7562960051165,-176.99860410808915,-172.46015805310776,-169.1160439204865,-166.94681251745735,-165.9383918140463]",552.964665161398,"[552.964665161398,547.155031374206,542.5425073795277,539.1040783404703,536.8221941470593,535.6846818521147]",-189.76372408588003,560.0,high,370.23824845683896,1.966742740888705e-16,0.8,1.0,0.15,12.0,-0.7104012876534489,"[0.55,0.5500813551887488,0.5501601473024008,0.5502369190964059,0.5503122022356156,0.5503865197269429,0.5504603883130423]",0.5500813551887488,0.5500813551887488,reference,,0.05370005965232849,25,solved,solved,train,voyage_045,probe_069,0.034311168361182774,0.42965222475040965,0.24640612494152195,3.176960033445008e-05
4,fc_smoothing,370.23627591412,0.55,19481,-0.10618762880778831,3.1093956954748535e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",0.00883753198538635,near_steady,high,-189.68544321491072,"[-189.68544321491092,-189.64895657417998,-189.65235355533102,-189.69371386847897,-189.77110751347553,-189.88259474888497]",559.8938123711922,"[559.8938123711922,559.8053838402967,559.7347028817506,559.6817482884625,559.6464891430774,559.6288847869533]",-189.76372408588003,560.0,high,370.23824845683896,2.8100785587348298e-14,0.1,40.0,0.25,12.0,-0.2870400605813256,"[0.5499999999999986,0.5500844397450181,0.5501688632477666,0.5502532882627039,0.5503377316894617,0.5504222095685186,0.5505067370768647]",0.550084439745021,0.5500844397450181,reference,,0.06170012056827545,50,solved,solved,train,voyage_045,probe_069,0.036962285675169626,9.788031694288747e-05,0.2499456702506249,3.4224338588154824e-05
0,candidate_C,370.23627591412,0.75,19481,-3.6977251521093265e-17,1.0709477219681546e-13,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",-4.984014480890333e-22,near_steady,high,370.2083691562815,"[370.2083691562822,370.15642726611753,370.0823493264203,369.9880344199842,369.8753816296022,369.7462900380685]",-3.6977251521093265e-17,"[-3.6977251521093265e-17,-3.089136638444147e-17,-2.4787330809775572e-17,-1.863390687566474e-17,-1.2436989030017908e-17,-1.2436680287341198e-17]",370.23627591412,0.0,low,370.23824845683896,2.4291679778798425e-13,0.4,20.0,0.25,12.0,-191.82450667275455,"[0.7499999999999879,0.7498351992658427,0.7496704216539897,0.7495056770184276,0.7493409743677775,0.7491763218652714,0.7490117268287515]",0.7498351992658671,0.7498351992658427,high,,0.08719996549189091,50,solved,solved,train,voyage_045,probe_070,0.1407937177364333,1.1869072309498212e-35,0.0,191.6837129550181
1,hydrogen_economy,370.23627591412,0.75,19481,-5.578648830623492e-17,8.880955518378201e-14,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",-7.519235587255284e-22,near_steady,high,370.2083691562815,"[370.208369156282,370.15642726611725,370.08234932642006,369.988034419984,369.87538162960203,369.74629003806837]",-5.578648830623492e-17,"[-5.578648830623492e-17,-4.660964914657918e-17,-3.740437148993897e-17,-2.8121344257541625e-17,-1.8770168803605134e-17,-1.8773574852653197e-17]",370.23627591412,0.0,low,370.23824845683896,2.113864638886298e-13,0.25,8.0,0.4,8.0,-191.82450667275455,"[0.7499999999999895,0.7498351992658459,0.7496704216539929,0.7495056770184307,0.7493409743677807,0.7491763218652745,0.7490117268287547]",0.7498351992658671,0.7498351992658459,high,,0.07399986498057842,50,solved,solved,train,voyage_045,probe_070,0.1407937177364333,2.701503713143824e-35,0.0,191.6837129550181
2,soc_regulation,370.23627591412,0.75,19481,-3.1434031989502734e-15,2.684532514374709e-12,"[370.2083691562815,370.1564272661169,370.08234932641983,369.9880344199837,369.875381629602,369.7462900380683]",-4.236866294377835e-20,near_steady,high,370.2083691562815,"[370.2083691563162,370.1564272661459,370.0823493264431,369.98803442000116,369.8753816296136,369.74629003807416]",-3.1434031989502734e-15,"[-3.1434031989502734e-15,-2.621862101706131e-15,-2.0997617895840294e-15,-1.5761474457522592e-15,-1.0512060158026755e-15,-1.0503426178329346e-15]",370.23627591412,0.0,low,370.23824845683896,1.4547474336268351e-11,0.45,15.0,0.25,36.0,-191.82450667275455,"[0.7499999999992726,0.7498351992644123,0.7496704216525542,0.749505677016988,0.7493409743663348,0.7491763218638268,0.7490117268273059]",0.7498351992658671,0.7498351992644123,high,,0.09789993055164814,125,solved,solved,train,voyage_045,probe_070,0.1407937177364333,8.57724277011355e-32,0.0,191.6837129550181
