time,temp,GHI,GHI90,GHI10,collected
2021-04-24 12:00:00,8,734,734,550,2021-04-24 05:00:00
2021-04-24 12:10:00,8,719,720,522,2021-04-24 05:00:00
2021-04-24 12:20:00,8,719,720,522,2021-04-24 05:00:00
2021-04-24 12:30:00,8,719,720,522,2021-04-24 05:00:00
2021-04-24 12:40:00,9,689,696,480,2021-04-24 05:00:00
2021-04-24 12:50:00,9,689,696,480,2021-04-24 05:00:00
2021-04-24 13:00:00,9,689,696,480,2021-04-24 05:00:00
2021-04-24 13:10:00,9,645,661,425,2021-04-24 05:00:00
2021-04-24 13:20:00,9,645,661,425,2021-04-24 05:00:00
2021-04-24 13:30:00,9,645,661,425,2021-04-24 05:00:00
2021-04-24 13:40:00,9,590,618,365,2021-04-24 05:00:00
2021-04-24 13:50:00,9,590,618,365,2021-04-24 05:00:00
2021-04-24 14:00:00,9,590,618,365,2021-04-24 05:00:00
2021-04-24 14:10:00,9,527,567,303,2021-04-24 05:00:00
2021-04-24 14:20:00,9,527,567,303,2021-04-24 05:00:00
2021-04-24 14:30:00,9,527,567,303,2021-04-24 05:00:00
2021-04-24 14:40:00,9,459,509,242,2021-04-24 05:00:00
2021-04-24 14:50:00,9,459,509,242,2021-04-24 05:00:00
2021-04-24 15:00:00,9,459,509,242,2021-04-24 05:00:00
2021-04-24 15:10:00,8,389,444,185,2021-04-24 05:00:00
2021-04-24 15:20:00,8,389,444,185,2021-04-24 05:00:00
2021-04-24 15:30:00,8,389,444,185,2021-04-24 05:00:00
2021-04-24 15:40:00,8,320,376,137,2021-04-24 05:00:00
2021-04-24 15:50:00,8,320,376,137,2021-04-24 05:00:00
2021-04-24 16:00:00,8,320,376,137,2021-04-24 05:00:00
2021-04-24 16:10:00,8,253,305,96,2021-04-24 05:00:00
2021-04-24 16:20:00,8,253,305,96,2021-04-24 05:00:00
2021-04-24 16:30:00,8,253,305,96,2021-04-24 05:00:00
2021-04-24 16:40:00,7,190,233,65,2021-04-24 05:00:00
2021-04-24 16:50:00,7,190,233,65,2021-04-24 05:00:00
2021-04-24 17:00:00,7,190,233,65,2021-04-24 05:00:00
2021-04-24 17:10:00,7,131,162,42,2021-04-24 05:00:00
2021-04-24 17:20:00,7,131,162,42,2021-04-24 05:00:00
2021-04-24 17:30:00,7,131,162,42,2021-04-24 05:00:00
2021-04-24 17:40:00,6,78,96,24,2021-04-24 05:00:00
2021-04-24 17:50:00,6,78,96,24,2021-04-24 05:00:00
2021-04-24 18:00:00,6,78,96,24,2021-04-24 05:00:00
2021-04-24 18:10:00,5,33,41,11,2021-04-24 05:00:00
2021-04-24 18:20:00,5,33,41,11,2021-04-24 05:00:00
2021-04-24 18:30:00,5,33,41,11,2021-04-24 05:00:00
2021-04-24 18:40:00,4,1,1,0,2021-04-24 05:00:00
2021-04-24 18:50:00,4,1,1,0,2021-04-24 05:00:00
2021-04-24 19:00:00,4,1,1,0,2021-04-24 05:00:00
2021-04-24 19:10:00,3,0,0,0,2021-04-24 05:00:00
2021-04-24 19:20:00,3,0,0,0,2021-04-24 05:00:00
2021-04-24 19:30:00,3,0,0,0,2021-04-24 05:00:00
2021-04-24 19:40:00,3,0,0,0,2021-04-24 05:00:00
2021-04-24 19:50:00,3,0,0,0,2021-04-24 05:00:00
2021-04-24 20:00:00,3,0,0,0,2021-04-24 05:00:00
2021-04-24 20:10:00,2,0,0,0,2021-04-24 05:00:00
2021-04-24 20:20:00,2,0,0,0,2021-04-24 05:00:00
2021-04-24 20:30:00,2,0,0,0,2021-04-24 05:00:00
2021-04-24 20:40:00,2,0,0,0,2021-04-24 05:00:00
2021-04-24 20:50:00,2,0,0,0,2021-04-24 05:00:00
2021-04-24 21:00:00,2,0,0,0,2021-04-24 05:00:00
2021-04-24 21:10:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 21:20:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 21:30:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 21:40:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 21:50:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 22:00:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 22:10:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 22:20:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 22:30:00,1,0,0,0,2021-04-24 05:00:00
2021-04-24 22:40:00,0,0,0,0,2021-04-24 05:00:00
2021-04-24 22:50:00,0,0,0,0,2021-04-24 05:00:00
2021-04-24 23:00:00,0,0,0,0,2021-04-24 05:00:00
2021-04-24 23:10:00,0,0,0,0,2021-04-24 05:00:00
2021-04-24 23:20:00,0,0,0,0,2021-04-24 05:00:00
2021-04-24 23:30:00,0,0,0,0,2021-04-24 05:00:00
2021-04-24 23:40:00,0,0,0,0,2021-04-24 05:00:00
2021-04-24 23:50:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 00:00:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 00:10:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 00:20:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 00:30:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 00:40:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 00:50:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 01:00:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 01:10:00,0,0,0,0,2021-04-24 05:00:00
2021-04-25 01:20:00,0,0,0,0,2021-04-24 05:00:00
2021-04-24 06:30:00,3,271,271,257,2021-04-24 06:00:00
2021-04-24 06:40:00,4,338,344,303,2021-04-24 06:00:00
2021-04-24 06:50:00,4,338,344,303,2021-04-24 06:00:00
2021-04-24 07:00:00,4,338,344,303,2021-04-24 06:00:00
2021-04-24 07:10:00,5,404,414,318,2021-04-24 06:00:00
2021-04-24 07:20:00,5,404,414,318,2021-04-24 06:00:00
2021-04-24 07:30:00,5,404,414,318,2021-04-24 06:00:00
2021-04-24 07:40:00,5,479,480,342,2021-04-24 06:00:00
2021-04-24 07:50:00,5,479,480,342,2021-04-24 06:00:00
2021-04-24 08:00:00,5,479,480,342,2021-04-24 06:00:00
2021-04-24 08:10:00,6,534,541,402,2021-04-24 06:00:00
2021-04-24 08:20:00,6,534,541,402,2021-04-24 06:00:00
2021-04-24 08:30:00,6,534,541,402,2021-04-24 06:00:00
2021-04-24 08:40:00,6,603,603,488,2021-04-24 06:00:00
2021-04-24 08:50:00,6,603,603,488,2021-04-24 06:00:00
2021-04-24 09:00:00,6,603,603,488,2021-04-24 06:00:00
2021-04-24 09:10:00,7,648,649,523,2021-04-24 06:00:00
2021-04-24 09:20:00,7,648,649,523,2021-04-24 06:00:00
2021-04-24 09:30:00,7,648,649,523,2021-04-24 06:00:00
2021-04-24 09:40:00,7,685,686,549,2021-04-24 06:00:00
2021-04-24 09:50:00,7,685,686,549,2021-04-24 06:00:00
2021-04-24 10:00:00,7,685,686,549,2021-04-24 06:00:00
2021-04-24 10:10:00,7,712,713,566,2021-04-24 06:00:00
2021-04-24 10:20:00,7,712,713,566,2021-04-24 06:00:00
2021-04-24 10:30:00,7,712,713,566,2021-04-24 06:00:00
2021-04-24 10:40:00,8,730,730,573,2021-04-24 06:00:00
2021-04-24 10:50:00,8,730,730,573,2021-04-24 06:00:00
2021-04-24 11:00:00,8,730,730,573,2021-04-24 06:00:00
2021-04-24 11:10:00,8,738,738,568,2021-04-24 06:00:00
2021-04-24 11:20:00,8,738,738,568,2021-04-24 06:00:00
2021-04-24 11:30:00,8,738,738,568,2021-04-24 06:00:00
2021-04-24 11:40:00,8,734,734,550,2021-04-24 06:00:00
2021-04-24 11:50:00,8,734,734,550,2021-04-24 06:00:00
2021-04-24 12:00:00,8,734,734,550,2021-04-24 06:00:00
2021-04-24 12:10:00,8,719,720,522,2021-04-24 06:00:00
2021-04-24 12:20:00,8,719,720,522,2021-04-24 06:00:00
2021-04-24 12:30:00,8,719,720,522,2021-04-24 06:00:00
2021-04-24 12:40:00,9,689,696,480,2021-04-24 06:00:00
2021-04-24 12:50:00,9,689,696,480,2021-04-24 06:00:00
2021-04-24 13:00:00,9,689,696,480,2021-04-24 06:00:00
2021-04-24 13:10:00,9,645,661,425,2021-04-24 06:00:00
2021-04-24 13:20:00,9,645,661,425,2021-04-24 06:00:00
2021-04-24 13:30:00,9,645,661,425,2021-04-24 06:00:00
2021-04-24 13:40:00,9,590,618,365,2021-04-24 06:00:00
2021-04-24 13:50:00,9,590,618,365,2021-04-24 06:00:00
2021-04-24 14:00:00,9,590,618,365,2021-04-24 06:00:00
2021-04-24 14:10:00,9,527,567,303,2021-04-24 06:00:00
2021-04-24 14:20:00,9,527,567,303,2021-04-24 06:00:00
2021-04-24 14:30:00,9,527,567,303,2021-04-24 06:00:00
2021-04-24 14:40:00,9,459,509,242,2021-04-24 06:00:00
2021-04-24 14:50:00,9,459,509,242,2021-04-24 06:00:00
2021-04-24 15:00:00,9,459,509,242,2021-04-24 06:00:00
2021-04-24 15:10:00,8,389,444,185,2021-04-24 06:00:00
2021-04-24 15:20:00,8,389,444,185,2021-04-24 06:00:00
2021-04-24 15:30:00,8,389,444,185,2021-04-24 06:00:00
2021-04-24 15:40:00,8,320,376,137,2021-04-24 06:00:00
2021-04-24 15:50:00,8,320,376,137,2021-04-24 06:00:00
2021-04-24 16:00:00,8,320,376,137,2021-04-24 06:00:00
2021-04-24 16:10:00,8,253,305,96,2021-04-24 06:00:00
2021-04-24 16:20:00,8,253,305,96,2021-04-24 06:00:00
2021-04-24 16:30:00,8,253,305,96,2021-04-24 06:00:00
2021-04-24 16:40:00,7,190,233,65,2021-04-24 06:00:00
2021-04-24 16:50:00,7,190,233,65,2021-04-24 06:00:00
2021-04-24 17:00:00,7,190,233,65,2021-04-24 06:00:00
2021-04-24 17:10:00,7,131,162,42,2021-04-24 06:00:00
2021-04-24 17:20:00,7,131,162,42,2021-04-24 06:00:00
2021-04-24 17:30:00,7,131,162,42,2021-04-24 06:00:00
2021-04-24 17:40:00,6,78,96,24,2021-04-24 06:00:00
2021-04-24 17:50:00,6,78,96,24,2021-04-24 06:00:00
2021-04-24 18:00:00,6,78,96,24,2021-04-24 06:00:00
2021-04-24 18:10:00,5,33,41,11,2021-04-24 06:00:00
2021-04-24 18:20:00,5,33,41,11,2021-04-24 06:00:00
2021-04-24 18:30:00,5,33,41,11,2021-04-24 06:00:00
2021-04-24 18:40:00,4,1,1,0,2021-04-24 06:00:00
2021-04-24 18:50:00,4,1,1,0,2021-04-24 06:00:00
2021-04-24 19:00:00,4,1,1,0,2021-04-24 06:00:00
2021-04-24 19:10:00,3,0,0,0,2021-04-24 06:00:00
2021-04-24 19:20:00,3,0,0,0,2021-04-24 06:00:00
2021-04-24 19:30:00,3,0,0,0,2021-04-24 06:00:00
2021-04-24 19:40:00,3,0,0,0,2021-04-24 06:00:00
2021-04-24 19:50:00,3,0,0,0,2021-04-24 06:00:00
2021-04-24 20:00:00,3,0,0,0,2021-04-24 06:00:00
2021-04-24 20:10:00,2,0,0,0,2021-04-24 06:00:00
2021-04-24 20:20:00,2,0,0,0,2021-04-24 06:00:00
2021-04-24 20:30:00,2,0,0,0,2021-04-24 06:00:00
2021-04-24 20:40:00,2,0,0,0,2021-04-24 06:00:00
2021-04-24 20:50:00,2,0,0,0,2021-04-24 06:00:00
2021-04-24 21:00:00,2,0,0,0,2021-04-24 06:00:00
2021-04-24 21:10:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 21:20:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 21:30:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 21:40:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 21:50:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 22:00:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 22:10:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 22:20:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 22:30:00,1,0,0,0,2021-04-24 06:00:00
2021-04-24 22:40:00,0,0,0,0,2021-04-24 06:00:00
2021-04-24 22:50:00,0,0,0,0,2021-04-24 06:00:00
2021-04-24 23:00:00,0,0,0,0,2021-04-24 06:00:00
2021-04-24 23:10:00,0,0,0,0,2021-04-24 06:00:00
2021-04-24 23:20:00,0,0,0,0,2021-04-24 06:00:00
2021-04-24 23:30:00,0,0,0,0,2021-04-24 06:00:00
2021-04-24 23:40:00,0,0,0,0,2021-04-24 06:00:00
2021-04-24 23:50:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 00:00:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 00:10:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 00:20:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 00:30:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 00:40:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 00:50:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 01:00:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 01:10:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 01:20:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 01:30:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 01:40:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 01:50:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 02:00:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 02:10:00,0,0,0,0,2021-04-24 06:00:00
2021-04-25 02:20:00,0,0,0,0,2021-04-24 06:00:00
2021-04-24 07:30:00,5,414,414,348,2021-04-24 07:00:00
2021-04-24 07:40:00,5,480,480,348,2021-04-24 07:00:00
2021-04-24 07:50:00,5,480,480,348,2021-04-24 07:00:00
2021-04-24 08:00:00,5,480,480,348,2021-04-24 07:00:00
2021-04-24 08:10:00,6,541,541,421,2021-04-24 07:00:00
2021-04-24 08:20:00,6,541,541,421,2021-04-24 07:00:00
2021-04-24 08:30:00,6,541,541,421,2021-04-24 07:00:00
2021-04-24 08:40:00,6,593,595,357,2021-04-24 07:00:00
2021-04-24 08:50:00,6,593,595,357,2021-04-24 07:00:00
2021-04-24 09:00:00,6,593,595,357,2021-04-24 07:00:00
2021-04-24 09:10:00,7,638,642,474,2021-04-24 07:00:00
2021-04-24 09:20:00,7,638,642,474,2021-04-24 07:00:00
2021-04-24 09:30:00,7,638,642,474,2021-04-24 07:00:00
2021-04-24 09:40:00,7,685,686,549,2021-04-24 07:00:00
2021-04-24 09:50:00,7,685,686,549,2021-04-24 07:00:00
2021-04-24 10:00:00,7,685,686,549,2021-04-24 07:00:00
2021-04-24 10:10:00,7,712,713,566,2021-04-24 07:00:00
2021-04-24 10:20:00,7,712,713,566,2021-04-24 07:00:00
2021-04-24 10:30:00,7,712,713,566,2021-04-24 07:00:00
2021-04-24 10:40:00,8,730,730,573,2021-04-24 07:00:00
2021-04-24 10:50:00,8,730,730,573,2021-04-24 07:00:00
2021-04-24 11:00:00,8,730,730,573,2021-04-24 07:00:00
2021-04-24 11:10:00,8,738,738,568,2021-04-24 07:00:00
2021-04-24 11:20:00,8,738,738,568,2021-04-24 07:00:00
2021-04-24 11:30:00,8,738,738,568,2021-04-24 07:00:00
2021-04-24 11:40:00,8,734,734,550,2021-04-24 07:00:00
2021-04-24 11:50:00,8,734,734,550,2021-04-24 07:00:00
2021-04-24 12:00:00,8,734,734,550,2021-04-24 07:00:00
2021-04-24 12:10:00,8,719,720,522,2021-04-24 07:00:00
2021-04-24 12:20:00,8,719,720,522,2021-04-24 07:00:00
2021-04-24 12:30:00,8,719,720,522,2021-04-24 07:00:00
2021-04-24 12:40:00,9,689,696,480,2021-04-24 07:00:00
2021-04-24 12:50:00,9,689,696,480,2021-04-24 07:00:00
2021-04-24 13:00:00,9,689,696,480,2021-04-24 07:00:00
2021-04-24 13:10:00,9,645,661,425,2021-04-24 07:00:00
2021-04-24 13:20:00,9,645,661,425,2021-04-24 07:00:00
2021-04-24 13:30:00,9,645,661,425,2021-04-24 07:00:00
2021-04-24 13:40:00,9,590,618,365,2021-04-24 07:00:00
2021-04-24 13:50:00,9,590,618,365,2021-04-24 07:00:00
2021-04-24 14:00:00,9,590,618,365,2021-04-24 07:00:00
2021-04-24 14:10:00,9,527,567,303,2021-04-24 07:00:00
2021-04-24 14:20:00,9,527,567,303,2021-04-24 07:00:00
2021-04-24 14:30:00,9,527,567,303,2021-04-24 07:00:00
2021-04-24 14:40:00,9,459,509,242,2021-04-24 07:00:00
2021-04-24 14:50:00,9,459,509,242,2021-04-24 07:00:00
2021-04-24 15:00:00,9,459,509,242,2021-04-24 07:00:00
2021-04-24 15:10:00,8,389,444,185,2021-04-24 07:00:00
2021-04-24 15:20:00,8,389,444,185,2021-04-24 07:00:00
2021-04-24 15:30:00,8,389,444,185,2021-04-24 07:00:00
2021-04-24 15:40:00,8,320,376,137,2021-04-24 07:00:00
2021-04-24 15:50:00,8,320,376,137,2021-04-24 07:00:00
2021-04-24 16:00:00,8,320,376,137,2021-04-24 07:00:00
2021-04-24 16:10:00,8,253,305,96,2021-04-24 07:00:00
2021-04-24 16:20:00,8,253,305,96,2021-04-24 07:00:00
2021-04-24 16:30:00,8,253,305,96,2021-04-24 07:00:00
2021-04-24 16:40:00,7,190,233,65,2021-04-24 07:00:00
2021-04-24 16:50:00,7,190,233,65,2021-04-24 07:00:00
2021-04-24 17:00:00,7,190,233,65,2021-04-24 07:00:00
2021-04-24 17:10:00,7,131,162,42,2021-04-24 07:00:00
2021-04-24 17:20:00,7,131,162,42,2021-04-24 07:00:00
2021-04-24 17:30:00,7,131,162,42,2021-04-24 07:00:00
2021-04-24 17:40:00,6,78,96,24,2021-04-24 07:00:00
2021-04-24 17:50:00,6,78,96,24,2021-04-24 07:00:00
2021-04-24 18:00:00,6,78,96,24,2021-04-24 07:00:00
2021-04-24 18:10:00,5,33,41,11,2021-04-24 07:00:00
2021-04-24 18:20:00,5,33,41,11,2021-04-24 07:00:00
2021-04-24 18:30:00,5,33,41,11,2021-04-24 07:00:00
2021-04-24 18:40:00,4,1,1,0,2021-04-24 07:00:00
2021-04-24 18:50:00,4,1,1,0,2021-04-24 07:00:00
2021-04-24 19:00:00,4,1,1,0,2021-04-24 07:00:00
2021-04-24 19:10:00,3,0,0,0,2021-04-24 07:00:00
2021-04-24 19:20:00,3,0,0,0,2021-04-24 07:00:00
2021-04-24 19:30:00,3,0,0,0,2021-04-24 07:00:00
2021-04-24 19:40:00,3,0,0,0,2021-04-24 07:00:00
2021-04-24 19:50:00,3,0,0,0,2021-04-24 07:00:00
2021-04-24 20:00:00,3,0,0,0,2021-04-24 07:00:00
2021-04-24 20:10:00,2,0,0,0,2021-04-24 07:00:00
2021-04-24 20:20:00,2,0,0,0,2021-04-24 07:00:00
2021-04-24 20:30:00,2,0,0,0,2021-04-24 07:00:00
2021-04-24 20:40:00,2,0,0,0,2021-04-24 07:00:00
2021-04-24 20:50:00,2,0,0,0,2021-04-24 07:00:00
2021-04-24 21:00:00,2,0,0,0,2021-04-24 07:00:00
2021-04-24 21:10:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 21:20:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 21:30:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 21:40:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 21:50:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 22:00:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 22:10:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 22:20:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 22:30:00,1,0,0,0,2021-04-24 07:00:00
2021-04-24 22:40:00,0,0,0,0,2021-04-24 07:00:00
2021-04-24 22:50:00,0,0,0,0,2021-04-24 07:00:00
2021-04-24 23:00:00,0,0,0,0,2021-04-24 07:00:00
2021-04-24 23:10:00,0,0,0,0,2021-04-24 07:00:00
2021-04-24 23:20:00,0,0,0,0,2021-04-24 07:00:00
2021-04-24 23:30:00,0,0,0,0,2021-04-24 07:00:00
2021-04-24 23:40:00,0,0,0,0,2021-04-24 07:00:00
2021-04-24 23:50:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 00:00:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 00:10:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 00:20:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 00:30:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 00:40:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 00:50:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 01:00:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 01:10:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 01:20:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 01:30:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 01:40:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 01:50:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 02:00:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 02:10:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 02:20:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 02:30:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 02:40:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 02:50:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 03:00:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 03:10:00,0,0,0,0,2021-04-24 07:00:00
2021-04-25 03:20:00,0,0,0,0,2021-04-24 07:00:00
2021-04-24 08:30:00,6,540,541,511,2021-04-24 08:00:00
2021-04-24 08:40:00,6,595,595,449,2021-04-24 08:00:00
2021-04-24 08:50:00,6,595,595,449,2021-04-24 08:00:00
2021-04-24 09:00:00,6,595,595,449,2021-04-24 08:00:00
2021-04-24 09:10:00,7,640,642,366,2021-04-24 08:00:00
2021-04-24 09:20:00,7,640,642,366,2021-04-24 08:00:00
2021-04-24 09:30:00,7,640,642,366,2021-04-24 08:00:00
2021-04-24 09:40:00,7,659,681,424,2021-04-24 08:00:00
2021-04-24 09:50:00,7,659,681,424,2021-04-24 08:00:00
2021-04-24 10:00:00,7,659,681,424,2021-04-24 08:00:00
2021-04-24 10:10:00,7,696,709,526,2021-04-24 08:00:00
2021-04-24 10:20:00,7,696,709,526,2021-04-24 08:00:00
2021-04-24 10:30:00,7,696,709,526,2021-04-24 08:00:00
2021-04-24 10:40:00,8,730,730,573,2021-04-24 08:00:00
2021-04-24 10:50:00,8,730,730,573,2021-04-24 08:00:00
2021-04-24 11:00:00,8,730,730,573,2021-04-24 08:00:00
2021-04-24 11:10:00,8,738,738,568,2021-04-24 08:00:00
2021-04-24 11:20:00,8,738,738,568,2021-04-24 08:00:00
2021-04-24 11:30:00,8,738,738,568,2021-04-24 08:00:00
2021-04-24 11:40:00,8,734,734,550,2021-04-24 08:00:00
2021-04-24 11:50:00,8,734,734,550,2021-04-24 08:00:00
2021-04-24 12:00:00,8,734,734,550,2021-04-24 08:00:00
2021-04-24 12:10:00,8,719,720,522,2021-04-24 08:00:00
2021-04-24 12:20:00,8,719,720,522,2021-04-24 08:00:00
2021-04-24 12:30:00,8,719,720,522,2021-04-24 08:00:00
2021-04-24 12:40:00,9,689,696,480,2021-04-24 08:00:00
2021-04-24 12:50:00,9,689,696,480,2021-04-24 08:00:00
2021-04-24 13:00:00,9,689,696,480,2021-04-24 08:00:00
2021-04-24 13:10:00,9,645,661,425,2021-04-24 08:00:00
2021-04-24 13:20:00,9,645,661,425,2021-04-24 08:00:00
2021-04-24 13:30:00,9,645,661,425,2021-04-24 08:00:00
2021-04-24 13:40:00,9,590,618,365,2021-04-24 08:00:00
2021-04-24 13:50:00,9,590,618,365,2021-04-24 08:00:00
2021-04-24 14:00:00,9,590,618,365,2021-04-24 08:00:00
2021-04-24 14:10:00,9,527,567,303,2021-04-24 08:00:00
2021-04-24 14:20:00,9,527,567,303,2021-04-24 08:00:00
2021-04-24 14:30:00,9,527,567,303,2021-04-24 08:00:00
2021-04-24 14:40:00,9,459,509,242,2021-04-24 08:00:00
2021-04-24 14:50:00,9,459,509,242,2021-04-24 08:00:00
2021-04-24 15:00:00,9,459,509,242,2021-04-24 08:00:00
2021-04-24 15:10:00,8,389,444,185,2021-04-24 08:00:00
2021-04-24 15:20:00,8,389,444,185,2021-04-24 08:00:00
2021-04-24 15:30:00,8,389,444,185,2021-04-24 08:00:00
2021-04-24 15:40:00,8,320,376,137,2021-04-24 08:00:00
2021-04-24 15:50:00,8,320,376,137,2021-04-24 08:00:00
2021-04-24 16:00:00,8,320,376,137,2021-04-24 08:00:00
2021-04-24 16:10:00,8,253,305,96,2021-04-24 08:00:00
2021-04-24 16:20:00,8,253,305,96,2021-04-24 08:00:00
2021-04-24 16:30:00,8,253,305,96,2021-04-24 08:00:00
2021-04-24 16:40:00,7,190,233,65,2021-04-24 08:00:00
2021-04-24 16:50:00,7,190,233,65,2021-04-24 08:00:00
2021-04-24 17:00:00,7,190,233,65,2021-04-24 08:00:00
2021-04-24 17:10:00,7,131,162,42,2021-04-24 08:00:00
2021-04-24 17:20:00,7,131,162,42,2021-04-24 08:00:00
2021-04-24 17:30:00,7,131,162,42,2021-04-24 08:00:00
2021-04-24 17:40:00,6,78,96,24,2021-04-24 08:00:00
2021-04-24 17:50:00,6,78,96,24,2021-04-24 08:00:00
2021-04-24 18:00:00,6,78,96,24,2021-04-24 08:00:00
2021-04-24 18:10:00,5,33,41,11,2021-04-24 08:00:00
2021-04-24 18:20:00,5,33,41,11,2021-04-24 08:00:00
2021-04-24 18:30:00,5,33,41,11,2021-04-24 08:00:00
2021-04-24 18:40:00,4,1,1,0,2021-04-24 08:00:00
2021-04-24 18:50:00,4,1,1,0,2021-04-24 08:00:00
2021-04-24 19:00:00,4,1,1,0,2021-04-24 08:00:00
2021-04-24 19:10:00,3,0,0,0,2021-04-24 08:00:00
2021-04-24 19:20:00,3,0,0,0,2021-04-24 08:00:00
2021-04-24 19:30:00,3,0,0,0,2021-04-24 08:00:00
2021-04-24 19:40:00,3,0,0,0,2021-04-24 08:00:00
2021-04-24 19:50:00,3,0,0,0,2021-04-24 08:00:00
2021-04-24 20:00:00,3,0,0,0,2021-04-24 08:00:00
2021-04-24 20:10:00,2,0,0,0,2021-04-24 08:00:00
2021-04-24 20:20:00,2,0,0,0,2021-04-24 08:00:00
2021-04-24 20:30:00,2,0,0,0,2021-04-24 08:00:00
2021-04-24 20:40:00,2,0,0,0,2021-04-24 08:00:00
2021-04-24 20:50:00,2,0,0,0,2021-04-24 08:00:00
2021-04-24 21:00:00,2,0,0,0,2021-04-24 08:00:00
2021-04-24 21:10:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 21:20:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 21:30:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 21:40:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 21:50:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 22:00:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 22:10:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 22:20:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 22:30:00,1,0,0,0,2021-04-24 08:00:00
2021-04-24 22:40:00,0,0,0,0,2021-04-24 08:00:00
2021-04-24 22:50:00,0,0,0,0,2021-04-24 08:00:00
2021-04-24 23:00:00,0,0,0,0,2021-04-24 08:00:00
2021-04-24 23:10:00,0,0,0,0,2021-04-24 08:00:00
2021-04-24 23:20:00,0,0,0,0,2021-04-24 08:00:00
